"subject_id","date.x","sumsexp","sumscon","expbf","conbf","conrw","exprw","respid","interview_start","interview_end","country","q5a_1","q5b_1","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4_1","q6","gender_image","S2","agegroups","totaltime"
"gthpcKl4v8ACNq6RchFd3_PiuVeOnjHU0lApp-GiR8Dx_4xkq-GZaEicpivYl67CVjLSulXR0xKS4dzFgevBaIb5Jq0VqTq2uVRsBs1D9Bg1","2019-10-07T20:51:24Z",13,9,0.728872765524271,0.5769732440454265,-9,0,291,43745.8261730324,43745.831950081,"Deutschland",4,3,7,6,6,5,4,5,4,4,4,3,4,4,3,5,"Aufmerksamkeit",2,31,2,485
"2_Q_--efoVe8spT65bV3rtgDfGz675mo1m8DdYw4IT8kejivSMag9NN4JmVT9jAeJgyDHz1ef_187mtrdYNX32shnpRR-WmuEbPSfUlQAUw1","2019-10-07T20:59:44Z",11,11,0.7496703284574004,0.5891502610700194,-8,1,50,43745.8314938657,43745.8385692477,"Deutschland",1,3,6,5,6,5,2,4,5,4,3,4,4,4,4,5,"Augen oder gedächtnis",2,62,5,589
"rH2aU4YjfVGITxx8pk4vJHiyypGnrwTGlq_5RKB7sbG4pu6WIWloLzoEIV5GU2JR42edYYKLEM25iuKLAooinbFDS7FyGA07p9s5FGWKaCk1","2019-10-07T21:13:44Z",12,8,0.7964552963282445,0.5593500731322285,-10,3,41,43745.8423032755,43745.8469492245,"Deutschland",1,3,3,3,3,3,3,3,4,4,2,4,4,4,4,5,NA,2,66,6,389
"M9aE3ZRcTbgXUr_3jCwm1Z_vrTA4lmyG0cXVwfH7astEy-LsDpBwjPnLN0PSNb4bt_GX0HANqnp29fOGkQTz19Q6OH8lbhZrR5ENfRJM6YM1","2019-10-07T21:46:01Z",11,8,0.8207318020944718,0.531734457156086,-12,4,240,43745.8631018866,43745.8708687153,"Deutschland",3,4,7,5,6,7,4,3,5,3,4,4,3,4,3,5,NA,2,33,2,596
"siZOn1QLb2vwVqCQMuBZIKKLHU6Wd_excpXdlxuug_pT2yKv74s0dcfb2db5BFaAW7499NqwV3CisfiBw2D6cNJfWN0itI3xTGPj_inZO5E1","2019-10-07T22:16:51Z",12,7,0.8745632583958308,0.4958690987126928,-15,6,264,43745.8840413194,43745.8938333333,"Deutschland",2,3,7,4,2,4,3,5,4,4,3,4,3,4,5,5,"was oder wieviel man sich merken kann",2,70,6,764
"JtfusVUBQ1CV8Mh1UpA_GXr9rfPsLo0S1-96iiWXeYdz8nI8eCnXMvLo4dAFIYTZvA3NopWCKutCb3eRgwuVRODDO-kp9IZ7h5RsiWcWMgA1","2019-10-07T22:20:21Z",11,11,0.9030315588731133,0.5052507385778203,-14,7,125,43745.5213582523,43745.8949728009,"Deutschland",2,4,7,6,3,4,1,7,6,4,3,5,4,3,5,5,NA,2,49,4,1844
"GiIHAWduP4m98opdsSRsJohvKDGcF7__wJbDzSfascQuavb2nspTICvOYeDAafzLxvLAegAiKMDwdp5E7KYhgPZ2qqWgIZcSNUqWU7G2vJ81","2019-10-07T22:25:02Z",9,10,0.8704819354008038,0.5029758233587918,-14,6,265,43745.8905345718,43745.8991316782,"Deutschland",1,3,6,3,1,4,2,2,4,4,2,3,2,4,4,5,"ob ein Mensch in Lage ist grausame und schöne Bilder anzuschauen ?",2,59,5,664
"6MDbTECg9CwR3uBnlw9E2LlOioDY40iRk2JD_j86NxgFMvzoxIKwhrf7oisTQ281V7lZBpqstUfAKIJjEC9PuzZvBbM1pZQ3mTN_UO2YEmI1","2019-10-07T22:34:12Z",7,7,0.7845016536232676,0.4699189231816263,-17,3,57,43745.589247338,43745.9037509259,"Deutschland",1,2,7,5,1,4,1,4,5,5,1,5,1,1,5,5,NA,1,58,5,489
"nNwtnJxpaMXNjJN3vPX0y2LPffbAbRsC2SHVqDeaZv48opBawGLcMPZESw_njQrest8vZz9rV-Xeh5dViKwUSxQHJL3BbKd-2A63h8wkEqY1","2019-10-07T23:19:15Z",9,15,0.7578815195753906,0.5296995718857452,-12,2,42,43745.9280743403,43745.9374908912,"Deutschland",2,3,4,4,3,5,1,4,6,4,2,4,3,2,4,5,NA,1,80,6,720
"uHfV-V0l-kwPgdG7I38K884H3Lsai0VUt9CQF33OR_7rTnInTs_a00OfIaMWuCfyNgVu09BGnHgSRGdXoNsg6Tpp2wI5HjasQYd1EKMWTRM1","2019-10-08T07:44:07Z",10,9,0.7559519062576361,0.5157789036967232,-13,2,988,43747.2783579861,43747.2874521181,"Deutschland",3,1,6,5,5,5,1,5,4,4,4,5,3,3,3,5,"gewalt auf der welt",2,52,4,696
"Mt8jumOBsPtiOb84hlmWFUqUOi1vwT744XOH5EVeLBPaiPxuUFPcvrWtm6hW6yoK3esEFxzc6WHm8tAv0tAu8jRZ1yR7Kkj3o3bOjVfJsBw1","2019-10-08T08:02:10Z",9,9,0.7304550286024238,0.5023028934311793,-14,1,749,43746.0355471875,43746.2980810185,"Deutschland",4,3,6,6,4,5,1,4,5,3,2,4,3,1,4,5,"Reaktion Auge schwarz/weiß Gefühle",2,44,3,478
"njNOtEbIUHGlJ8rKAsciFUGDdWMvU9bBdhMQkVVfL0Fjc0B6P8N91s93w8qd9dUfkKWi8dofRzn-1pRG4CYDNcoCqnjRXGBOGEQEMKpZ9AQ1","2019-10-08T09:40:44Z",6,12,0.646129785328843,0.5243816057653262,-12,-3,32,43746.3611642014,43746.3686859954,"Deutschland",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,"merkfähigkeit",1,69,6,620
"ljnT7vaGlZlwOzpX_xaPEyZN5YGNnchkDHs2YVkmmR9U6tpnzvynjXmHO8wFq8SR7YvBCeD58pf5ht6cosTWKZaSKZ2dKt9uYGThDywVZrw1","2019-10-08T09:58:27Z",7,8,0.5928772217161841,0.4997378861311741,-14,-6,173,43746.3732622338,43746.3794765394,"Deutschland",2,1,7,7,4,6,4,5,6,4,5,4,4,3,4,5,"die schnelle auffassung der bilder wie man reagiert nachdem man die schönen bilder ud die weniger schönen bilder gesehen hat",2,69,6,470
"wBFFd2FBwCZAR3yNa_hL_b3yAVFpciTIWIwOCOtqj8TYpXjtm4GPATIHV6B_FUN_w9geEjcle6acp2ciGa-jivs3CQAdhckeqFXhaElOvjk1","2019-10-08T10:25:15Z",12,10,0.6252736861858338,0.497658008864275,-14,-4,633,43746.390368831,43746.4019015046,"Deutschland",3,3,1,7,1,6,1,1,7,5,1,5,2,1,4,5,"konditionierung unterbebwusstes abspeichern von bildern ohne den bewussten zugriff auf die information zu haben",1,51,4,911
"xQSNFFzGwrVwo--kX7t1ORm23sGQatpypRUiRp1rbfxnZ3V4WDxn4x1NPjapM-NRuZNYfCHpIZK_4pwK9bWOLTuu93UmVtKV-Z2lQZfv90A1","2019-10-08T10:32:19Z",13,9,0.6800001887325682,0.4847531430298496,-15,-1,903,43746.3964699421,43746.4028237269,"Deutschland",1,5,7,7,7,7,4,4,7,5,3,5,1,3,5,5,"schreckliche erlebnisse und gute erlebnisse",2,66,6,513
"fjqnwjTghYhhkOQJhI3jWSk9ND7TIRFsO2nrMl3tULc9Tm93fEo40W-INodxlK51g6Bz9zEUPSH0xKJHyV_Q1tzJON2ILq_qODacJiTTBUM1","2019-10-08T10:34:47Z",10,9,0.678064972265048,0.4722603484304209,-16,-1,928,43746.3980261227,43746.4042828356,"Deutschland",1,3,5,3,2,4,3,3,6,4,2,4,2,1,5,4,"keine Ahnung",2,75,6,485
"LtU8Z4_ZQm9QqfFy5rnrXn8TTZutCzry8tP7t0cPXt_1ziI5jeYotqTqrdXeY2so52sWrVFgFp_5LFJc-m9_RJO5fgHpeBBfhIb5aKoOuhQ1","2019-10-08T10:36:10Z",9,10,0.6567910123727511,0.4702641254005859,-16,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aikcAGj3fUfQ0GMhVzK2TbG3x6l9QZLXPUeDueUrvHuCUZFaudeTzSzy-gNfhjHQ-sBWb2AN8mrEXk1UhbDREDEeGHsVOSQ0LTTLOovwiGY1","2019-10-08T10:38:01Z",12,9,0.6945510474244097,0.4581995890646611,-17,0,812,43746.3979150463,43746.4066253125,"Deutschland",2,4,6,6,6,6,4,3,4,3,2,3,3,4,4,5,"Aufmerksamkeit, Konzentration",2,68,6,716
"rE0diKR6mutJvDQ0wbJ6suTZJDajKGwrKOxbWybdcY0CNxfzsV5jbjjZUoJ0WipFWJ8mQe3I3I8T9rXcsAW8PcqQcR1Mtw3IswmNCos0YZI1","2019-10-08T10:39:18Z",12,8,0.7355430523097216,0.437577372196162,-19,2,1013,43746.3977623495,43746.4107398958,"Deutschland",1,4,4,5,5,4,5,4,4,2,2,4,3,3,3,5,"wahrnehmung verschiedener Eindrücke",1,42,3,1079
"zBQgYpn3cE8fdIafs7rrXxOCdW1_vAR7r9wy_Lv_aSBhOOZIgFcR3MDsqNGhywfjlT2pxlN-LyVHezkWoJyhMdB0Prga7PhhlDRSNkVeoiM1","2019-10-08T10:39:34Z",7,7,0.6710370170730893,0.4107824321592425,-22,-1,1626,43746.4014314005,43746.407540625,"Deutschland",1,3,4,5,1,3,1,1,3,4,2,3,3,3,4,5,"Ich habe keine Idee, obwohl ich die ganze Zeit darüber nachgedacht habe.",1,35,3,483
"W5SekCZAg9PerwzGtRvzAyIg7tqeSM_xVLvFjYaeHpFKrtWtaCtO86fsrF2PqrjvLZE1jt_fPJWbV1JVwYOUMamfUndBZ_wehe3xYHMIpSY1","2019-10-08T10:40:20Z",12,11,0.7096034216489291,0.4178490706903387,-21,1,1469,43746.4012239583,43746.4085130787,"Deutschland",4,4,6,6,6,6,2,6,4,3,2,3,2,3,4,5,"wie der Mensch auf die negativen und positiven Bilder reagiert.",1,66,6,595
"B81t908ByvYaaogbA4qysTGljW61mxJC6Y3JlxbmBpXaHm23P7PvCLNlPsh4h2ZviscMWb_RlqXtSoqpeF0o6h3odpN2GfTMr8NvezTjLKc1","2019-10-08T10:40:45Z",10,13,0.7078133943886808,0.4457041276779659,-18,1,1748,43746.3973991088,43746.4097254977,"Deutschland",2,4,6,6,6,2,1,4,6,4,2,5,1,1,5,5,"Viele Bilder von glücklichen Momenten , Natur, Familie und schönen Landschaften, alltägliche Bilder die völlig normal täglich durch die Nachrichten laufen (Unfälle, Gewalt,Krieg und Umweltzerstörung)",1,46,4,1044
"zbrc7M42Tl9XLH9wGMUrVrVnwhkX6Kr5WbGOUmKXHRPgd9JIw7rPD0SecZG6sN9JNlEeG0sRPO2Yq-xvkxxBopApNOhLrDHSzeazu5Hc3M81","2019-10-08T10:41:28Z",13,10,0.7724920255435476,0.4438569044388737,-18,4,1048,43746.4022434838,43746.4099765857,"Deutschland",1,1,2,2,2,2,1,6,3,4,1,4,1,1,5,5,"wie ich die Bilder bewerte",2,56,5,577
"MK4dGHj9UdR2rBvWXm6Drng_0nVG8tNbrB_yS3KXYxTd8fbSpBpNC3Jiu8Y5sBB-fgdltrfs_oVgJ2QTs407O65ICcZIBZCpPXfuyyzoo3Q1","2019-10-08T10:41:49Z",8,9,0.7250436277901635,0.4327567920077211,-19,2,1098,43746.4030043171,43746.4089710648,"Deutschland",1,4,6,6,6,6,3,6,5,4,5,4,2,4,4,5,"Aufmerksamkeit",1,40,3,464
"fWgklmbvy0LkTbDxQlvJ3j8gAeLXvZb3yJ_e5DGjqOVUkU5Um7uTPk7w4_p6lKTRg5-wpwxOOLQsLI2rJX0kbPevBtSIjh45VCUrrUJE7z81","2019-10-08T10:43:10Z",11,12,0.7453651859188596,0.4510549439814421,-17,3,945,43746.4032908565,43746.4135806366,"Deutschland",2,4,4,5,7,5,1,4,2,2,3,1,3,3,3,5,"Die Erträglichkeit von Foto-Motiven: ob man die Ansicht beendet, insbesondere bei Fotos mit negativem, z.B. Gewaltinhalt, oder ob man bis zu Ende schaut. Falls die Befragung noch weiter geht nach dies",2,60,5,830
"891epf_A3Wamy73YQGACxwgVimS7SSy0rHt2j5X_6DqQ_EepjTGbNTvBZAahSUX6dBK2DZbhAicnfOpXHInHcE6a5fXKoUQf1ZTGen09yVY1","2019-10-08T10:43:36Z",7,13,0.680090706205216,0.4822317723752969,-14,0,1211,43746.4034839468,43746.4125268171,"Deutschland",2,3,7,7,3,6,1,4,7,4,4,3,4,3,4,5,"Gedächtniskonzentration, Augen, ist meiner Meinung nach ein psychologisches Experiment, welches in Richtung Behaviorismus geht.",1,63,5,707
"OjLK_3VRWCR3dgXXdDJidjObzxiTlDPlriTVU7QccB-o5rCUYBUCJMA9pfpZ-ERBrBWozQqXO4bm5ikqJU18v7tyDT6BWG_2G3ixyq4VNKQ1","2019-10-08T10:44:18Z",12,11,0.7190714079149104,0.4917055948426052,-13,2,809,43746.3991,43746.4112622338,"Deutschland",1,4,7,5,3,3,6,4,5,2,2,5,3,3,4,5,NA,1,69,6,936
"PkZ3l5z9mf9cK1qgCWWVxxSls6NmqvDO0l_1mTFRIwJt5xEYDZbu61SfL5qxmB8N2y-GHdC0b4KHSCSvGadQk27hkObcXOE2nJVIDJAcM5k1","2019-10-08T10:45:16Z",10,10,0.7173836251730767,0.4899249027741696,-13,2,1146,43746.4021659375,43746.4114597569,"Deutschland",3,1,1,3,1,2,1,1,7,3,1,5,2,3,1,5,"Welche Bilder bleiben im Kopf: gut-böse",1,57,5,776
"brSWiDUR5IR9BOPAGPunLSf15DQPesyfaQsneRISgkownLeeUc-SuoCGMOYOKqzv3AMcl5VjqoZDT_kxT0tc_tDbsIiwPRX2MqhQIXGXIS81","2019-10-08T10:55:20Z",10,8,0.7157078984148552,0.4671207221107902,-15,2,874,43746.4135519329,43746.421040706,"Deutschland",1,1,5,3,4,4,2,3,4,3,2,4,2,3,4,5,"ob die Bilder etwas in mir auslösen",2,65,6,553
"epUftA-4HZU2PndrNK4SBa20OnMYw3kgN8RFTaXYOA7AigvtfBohO4z_gM1iagwZDE_0DsW5o4Wl6uzLxp1ThMGqJvpvxPXyEVFBpJN2Zdk1","2019-10-08T11:00:00Z",11,9,0.73574984904396,0.4552551221732337,-16,3,760,43746.4131155093,43746.4217181366,"Deutschland",2,3,3,4,4,5,3,3,5,3,1,5,2,2,4,5,NA,1,54,4,718
"LNachan7uXC9DApWl4Ooddrsvv4g7LTjJMSHvSAhL5_pjbiXtyyQ58XwH7sy1boRtaSm0dQK_yN0_FKJimC3jbleu9IHVOnMcYjE4b-BvbA1","2019-10-08T11:00:34Z",9,13,0.7122757602038888,0.4870636704172187,-13,2,1031,43746.4157672801,43746.4213981134,"Deutschland",4,2,3,3,2,3,1,3,4,4,2,4,2,1,4,5,"Reaktion auf positive und negative Bildbotschaften; Erinnerung",1,63,5,457
"kz-Hql2tNUFsGqikukneyIu-dLiqJf-q5eqLb2NXDf0Jbff0TJg80SwMkRo0LfCq9IFq3i1FpB0KHcktMyIVSH6_SscjiWpW801RcCecpc41","2019-10-08T11:01:35Z",9,7,0.6897651628753138,0.4551812679869096,-16,1,1037,43746.4170777431,43746.421965162,"Deutschland",1,3,4,3,4,5,4,3,4,4,3,4,4,2,3,5,NA,1,38,3,409
"TRZXepqjsYh7A-7pLle0RFZ6AAdKk8OIEHYEs3FKLKR1FEXlFy0g5KChGU9aGlqW7lUC15w8VxV912oNLaj3KNITf-Xoz9Dr9k327DYQxG41","2019-10-08T11:03:58Z",9,10,0.6681700591708778,0.4535069753990218,-16,0,1474,43746.417021412,43746.4443165162,"Deutschland",1,3,6,5,5,4,2,5,3,1,2,2,3,4,3,5,"keine ahnung",1,71,6,2245
"nqA9K3YDuuwtEm67iSLHAHWUeyaDHh7pPiEiMYY7VaqLf2rWzA3cTUOSzRIRmOnxhn3tOjU0af8Nwy0yapXtKxRX7gSP6GHvbzKt1oAaZZ41","2019-10-08T11:06:28Z",8,11,0.62930580009448,0.4622092068405242,-15,-2,1045,43746.4200991898,43746.4267341782,"Deutschland",1,2,3,5,1,5,1,5,7,5,2,5,2,2,5,5,NA,1,66,6,469
"WALXz5Bn0_0OZpSoGbnZorXF63Um1Bj--sxKVRlgTwspIQVdUDtDemoaD_uvtWTGR6NFvB8fr_ozybn2acGU77GeGAWCmHEV_3LgdamABwg1","2019-10-08T11:14:42Z",11,14,0.6458936649680754,0.5071353833039209,-11,-1,857,43746.4085837963,43746.4316136574,"Deutschland",3,3,3,2,3,5,2,5,6,4,1,5,1,1,5,5,"Wie Menschen mit positiven und negativen Situationen umgehen",1,40,3,1978
"U_fG2CxEbBVKivJEFQfTLnlxL2aUkFNsVpR3uutHpC5lcSR7e9a0ohUjsiRL372FcMkZvV8z8ZliB9rBMahbZJrcbnpPrhTRtVntFjNE6fc1","2019-10-08T11:21:24Z",10,12,0.6442546027676226,0.530223789668222,-9,-1,1033,43746.4299735301,43746.4409011921,"Deutschland",3,3,4,5,3,5,1,1,7,4,3,5,3,2,2,5,"wie sich die Bilder auf die psyche auswirken",2,27,2,919
"_gM7XmcaL4kfmM4fmIJ5wieQmaipu7cNkcF73PYY7nMMWZs7U8ziEikUTWVxly0LaP79uYwloLmZV7L2mNwFmoqdUlOgeP7ZLPwg_rV02ZA1","2019-10-08T11:26:48Z",10,6,0.6426278748533825,0.4841857014452796,-13,-1,1735,43746.4340049421,43746.4395917477,"Deutschland",2,2,7,6,4,6,1,3,6,2,3,4,2,3,4,5,"Erinnerungsvermögen",2,50,4,459
"Pgo4At99jTk1b6PgeYPqKQsBt5KPrSZQTzq_IriAWt4D-0Ix-su8BeGua3bk8FApu8YL2ooR9vla4hssSZ3KqW0Cvj4w56ADnlhrwKom73s1","2019-10-08T11:28:28Z",15,9,0.7420236338468205,0.4720906291282649,-14,4,900,43746.4353582986,43746.4417681713,"Deutschland",2,5,7,6,6,4,4,6,4,3,4,3,3,3,4,5,"welche Szenarien die meiste Aufmerksamkeit haben?",2,55,5,528
"fiGgP2Uwc3F0o74O6MYmf8lwhiQmVxeqivQC90kwmdmJUCd9FQ7LDRksPxVH2-lwHmSgHhZpnUNJNRlOrut4MthgmXR6IOgpl8NddAG8ZZ01","2019-10-08T11:31:23Z",6,12,0.6584386847809874,0.4926391468728309,-12,0,234,43746.4374427083,43746.4434790162,"Deutschland",1,5,2,1,1,1,1,2,5,4,2,5,1,1,5,5,"Gewalt kontra Glück",2,55,5,462
"322W5pVF1rrhkQKV-pIFzj3R1cLG9lB7ryBsyVBM4EfdRj0LgZP5WoZcH-N-qdZe4bXO0CRdcjjH1mhXKY71JSrdVJcN9pA9pYdfORS2AQk1","2019-10-08T11:37:43Z",7,6,0.6052165956170458,0.4518617889861581,-16,-3,1346,43746.4372616551,43746.4431988426,"Deutschland",3,4,5,5,4,5,3,4,5,3,2,3,3,4,3,4,"wie lange jemand sich das anschaut bis er abbricht",1,44,3,491
"2CZGg6f8M3nABWx93De-j8CBYTp1ek5AMpLG-7Us8sF-dMUTyIaySLEx9Ax62jkQUEcDxP6RgWTQ_PwFGZb6ORY5CEp6un2ckHwP9ZgNVgI1","2019-10-08T11:37:53Z",7,12,0.5586159483216627,0.4708604421925176,-14,-6,1643,43746.4420093403,43746.4485656597,"Deutschland",3,4,7,7,1,7,5,3,5,4,5,4,4,4,4,4,"Freundlich und traulich wie das Leben ist",2,43,3,553
"foWwI4F1ovgnd3X7qDE6wAWRFLwosNTXG4bCsqJ9Zbli6TejdWLL94g-afddWJ87kUb5l0yBNRrFUSataG9HA8BQlhHBleewHGbJ_Q8Xr8I1","2019-10-08T11:49:36Z",9,9,0.543086456340856,0.4593312573890285,-15,-7,772,43746.4486989931,43746.455584838,"Deutschland",3,2,6,6,5,5,4,4,3,3,2,2,2,4,3,5,"Wie schnell das Auge Bildinhalte erfassen kann",2,61,5,574
"zZDrYtJEvrkvfEm_Z5NORt1WGEkYkwW9l096knNPL_yZnR18FNwMCvW3qh4MpYgBv_gPtEtoor-kF7qZq9CnlgivAwcwCrx1FCUYRTiY8_81","2019-10-08T11:50:20Z",12,13,0.5704857897580817,0.4902970219922625,-12,-5,918,43746.4507760417,43746.4560758102,"Deutschland",2,4,4,4,5,4,1,1,7,3,1,3,2,2,4,5,"Reaktion auf schönes und schlechtes??",1,50,4,442
"IJ1DnIh4ove8naq9MdnhhxIfdDQbhQJreArXHhtfJCgwkpX7MHGD258KcBGgTsMekbJMiZa13G1ocpWWepjpVSyEkrjqM0zmIEWYBVQk0fI1","2019-10-08T11:52:00Z",15,8,0.6506426892999266,0.4681917421787141,-14,0,1652,43746.4507530903,43746.4593101042,"Deutschland",3,2,2,2,4,2,6,3,2,4,3,2,3,4,4,5,"idylle und tristesse",1,52,4,622
"gDD8W_ngnJS2sJdWhdMsB8N5wYCcg0K26gdqRWnWkQ9B9egdPPKYJq5zhnoo0d9MxBE79m_guX9q6Sq5ofnb6tcEV5mqYXAXJCZjnwO6SR81","2019-10-08T11:56:00Z",12,6,0.6854343681905325,0.4308381230160231,-18,2,994,43746.4532051273,43746.4644320255,"Deutschland",1,4,7,7,1,7,1,3,7,5,1,5,5,5,5,5,"reaktinen",2,34,2,910
"4iyuueXn-7VMfdh2WBazV6W1ZrPRE92ZpdRauTZi4_af8yQVjCu2MMG36Jx5VXxSs7lWKtDH17Cf8dKdW9M4zaGkGKucAqf5-H8SIU6dTt41","2019-10-08T11:57:14Z",9,13,0.6653881793582016,0.4585980225631809,-15,1,923,43746.4556761574,43746.461006713,"Deutschland",3,4,6,4,3,5,3,3,3,3,2,3,2,3,4,5,"kann ich nicht beurteilen",1,57,5,431
"J5akTe5Q1RE3K5rTx-B1HkS0v71BuWG0V_PXp3y5T-hAQevsdwAl2e8ViRqIlqwfbuQY4AYATIvywV1SY6xkeHgYu-kFjYB1U7GPwkq4pdc1","2019-10-08T12:00:52Z",10,11,0.6638898164620056,0.4671350400315973,-14,1,750,43746.453090544,43746.4711101505,"Deutschland",2,3,6,5,4,3,1,6,4,3,2,5,1,2,5,5,"Das Gefühlsempfinden beim anschauen von angenehmen und unangenehmen Fotos",1,71,6,1163
"4O639AVJfRIzm-_2cCFeqsPmZcOI3cUFjoyPWxDjYbsvuaf3x_Bw8L-nj1rHpGKKXpaeX829RsudSfaYWFY3HlOBpkMpTmYxaO0N2zAp7Ik1","2019-10-08T12:01:32Z",8,5,0.6275508223727998,0.4228419351768402,-19,-1,839,43746.458496956,43746.4643750347,"Deutschland",1,2,4,2,1,4,2,4,6,4,2,5,2,1,5,5,"Wie weit sich Probanden bedrohliche Bilder ansehen.",1,54,4,474
"gv-_2WyVfPlh42FkEQiMFRNoKy7bdsL5xkVLRprfiE-ARTSE1bkXR0UjiIUZzNGT7Rok4TIgJQaZpF87eUpUIWBC6oosqsA2iyPJFeec4f01","2019-10-08T12:04:27Z",10,10,0.626059398076947,0.4214163056044102,-19,-1,916,43746.4586127315,43746.4679850347,"Deutschland",3,5,7,7,2,7,1,4,6,3,3,4,3,3,2,5,"Vorstellungskraft - Sehvermögen",1,41,3,745
"kmRSPaqsVt88GhksBmcNvDxBhwmcaW5NDLgB1dYbQKe7iwpfpn3dBn9kRl9UIcI6U7HWPlNSnTdwNMh58csrKLLMksoIO2TQIttSNAcoL001","2019-10-08T12:06:58Z",8,9,0.5925814743489366,0.4117818199794044,-20,-3,801,43746.4063760764,43746.4130810532,"Deutschland",1,1,3,2,2,2,2,3,4,3,2,4,2,1,4,5,"das Verhältnis positiv nagativ",2,68,6,573
"Rn8Bmm9QnFhT8v4t-pRk_BP-DpEdN38NehewwFC8_YWSf-z586qb8X7lhAui3IO1Nr-bl33hiMqRPsrurnvs1h4xKph95uLX-afRh1I9dDU1","2019-10-08T12:13:39Z",8,6,0.5616789750830937,0.3817470859395581,-24,-5,1042,43746.4667239583,43746.4727067477,"Deutschland",3,1,5,5,2,4,2,5,6,4,4,4,3,4,4,5,"Wann ich beim beterachten der Bilder einschlafe.",1,62,5,480
"Ce8Nbe3yPQqDcPrjyElTVGsxTVzdKLOcidsaUUSGhkOb5bru8hJ7ENi7y1DUfufFvlQdCDqPzsLTbK6OfMfZSL2SDU_-Wm93jqtwL1p-NBg1","2019-10-08T12:27:02Z",11,8,0.5748071030323527,0.3668551884126494,-26,-4,995,43746.4757373495,43746.4830856481,"Deutschland",1,3,5,4,4,4,4,5,5,3,3,3,3,3,3,3,NA,1,70,6,581
"wStfv6kY7NTveuJgWCL22SdgbT6b8VjREZCQk9-eOBlILVuXyauAC1CcBohq9wmNBdQaveV330teStjfvwqUCef2yyl2mR8XU08LK4w54Mw1","2019-10-08T12:37:27Z",10,10,0.5733518755515997,0.3655427417495135,-26,-4,837,43746.4835680903,43746.4896731481,"Deutschland",1,3,6,6,5,5,4,5,6,4,2,4,2,3,4,5,"was man sich merken kann",1,66,6,490
"Nom5rfdGENnZHjVsa0rT_tzedZsjaWloIe0IAyXg7M6E1k58PPRLcjc45qz1bv5gWDA9qPBdV8o3ehn1Kv_W5bwKRWbgJlMl8zlSuE4LwU81","2019-10-08T12:50:32Z",7,12,0.5307793709599954,0.3789253315385806,-24,-7,859,43746.4912618056,43746.4975491088,"Deutschland",3,3,6,6,4,5,3,5,5,4,3,3,3,3,3,5,"keine Ahnung",1,39,3,521
"EpIndUajokQqWLVcj9q0he2-yYxecF5zsPfqt_drLorzX-BYn4CpQ5yXMbWh5gRJis3IzzmaBdQTt7yi-iZglujSER52pwvPewAG2exhzwM1","2019-10-08T12:54:05Z",11,9,0.542816830100202,0.3706316245260216,-25,-6,821,43746.494887037,43746.5003687153,"Deutschland",3,4,6,5,6,4,5,6,6,4,4,4,4,4,3,5,"keine Ahnung",2,70,6,460
"IpsAsvg8zbg3_aClPi41ZMI6zrAhz3eKLJObda6a-5PlTlYt15Pm74j6cnirV-tUyteLa6q2TnL6YC4DThKvuh9r0ODSjUoOFy7NNqQrsxM1","2019-10-08T13:01:40Z",7,7,0.5036960198176497,0.350496351053025,-28,-9,899,43746.5421295486,43746.5486695602,"Deutschland",3,2,6,5,4,5,3,7,6,4,3,4,2,2,5,5,"Gute und schlechte Gefuehle",1,42,3,545
"BOxT3uQS0YhJ9Gwtxjy2Qk3aR8bDsPCRsSVnUz9DCkMHV9t0KoNrrDJLXp-R9r-sUxllx9IW92HoQS8XbE2qgNbHTTL6H8bpx-np8WSiBcA1","2019-10-08T13:07:23Z",12,12,0.5278157565649129,0.3630578493854548,-26,-7,1664,43746.4637226042,43746.5113036227,"Deutschland",1,3,6,5,2,3,4,3,6,4,3,4,3,3,4,5,"Gedächtnis",2,76,6,672
"M20D0AoTHgPYNxXNjMmSaqzsQhuSK0CnWYjK47SIFQHxXagImRdbgJFZzLwteieOfG897tOdA-yW65lHdhS7WaqBOtZUxGklsa_UIo6FeJs1","2019-10-08T13:10:12Z",8,11,0.5017766665342873,0.3688255506275526,-25,-9,1448,43746.5062200231,43746.5116295949,"Deutschland",3,4,6,4,4,3,2,4,5,4,3,4,2,2,4,5,"Keine Ahnung",2,32,2,441
"K55lFXp8wklIlN-jfz3dPhEHY_78Jca9aEv1oH_s8nEMMzZ7QRALIjMPariNoimukhu-egeJ06MjNzjIxvCvzd6VXNuQqWiT8147gl23AkQ1","2019-10-08T13:16:14Z",11,11,0.5127727594377228,0.3747784375689915,-24,-8,920,43746.504462037,43746.5167739931,"Deutschland",3,1,4,5,4,4,3,3,5,3,3,3,3,3,3,5,NA,1,75,6,988
