"subject_id","date","de.sum","av.sum","oc.sum","Age","Sex","V1.SQ001.","V1.SQ002.","V1.SQ003.","V1.SQ004.","V1.SQ005.","V1.SQ006.","V1.SQ007.","V1.SQ008.","V1.SQ009.","V1.SQ010.","V1.SQ011.","V1.SQ012.","V1.SQ013.","V1.SQ014.","V1.SQ015.","V2.SQ001.","V2.SQ002.","V2.SQ003.","V2.SQ004.","V2.SQ005.","V2.SQ015.","V2.SQ006.","V2.SQ007.","V2.SQ008.","V2.SQ009.","V2.SQ010.","V2.SQ011.","V2.SQ012.","V2.SQ013.","V2.SQ014.","study","de.check","su.check","zw.check","score.de","score.av","score.oc","score.t","de.group","av.group","oc.group"
"RM_n0s0xc1j","2020-05-19T22:00:00Z",16,10,12,"A1","F",2,2,2,2,2,4,2,1,2,1,1,3,3,4,3,1,1,3,1,4,1,1,3,2,1,1,4,3,1,3,2,1771,2106,2365,1.9,2,2.5,2.13333333333333,"low","high","high"
"RM_p4mbvmgp","2020-05-19T22:00:00Z",16,12,11,"A1","M",4,2,4,3,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,2,4,3,3,4,4,4,2,4,2,2566,2253,1985,3.7,3.5,3.5,3.56666666666667,"high","high","high"
"RM_4oyg8ss1","2020-05-19T22:00:00Z",17,12,20,"A1","F",2,2,3,1,4,3,2,3,2,3,2,1,3,3,3,3,2,2,3,4,2,1,3,3,1,2,3,3,2,4,2,3138,2254,1697,2.8,2.4,2.3,2.5,"high","high","high"
"RM_9m7aeca8","2020-05-19T22:00:00Z",19,11,13,"A1","F",1,1,1,3,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,3,1,1,2,2,1,1,2,4,2,1,2,2567,2690,3896,1.5,1.6,1.6,1.56666666666667,"low","low","low"
"RM_gog4n574","2020-05-20T22:00:00Z",11,14,17,"A1","M",3,1,2,4,3,1,2,1,3,2,1,2,2,1,1,2,3,2,4,1,2,2,3,2,3,1,1,2,3,1,2,8737,14935,3526,2.3,1.8,2,2.03333333333333,"high","low","high"
"RM_d54vtulu","2020-05-20T22:00:00Z",13,18,11,"A1","F",3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,1,4,2,2535,2391,6811,3.9,3.7,3.7,3.76666666666667,"high","high","high"
"RM_1gcg694q","2020-05-20T22:00:00Z",19,10,19,"A1","F",3,1,4,3,4,4,4,3,4,4,2,4,4,3,4,3,2,4,1,4,4,3,3,4,2,4,4,4,4,4,2,2135,2618,2236,3,3.6,3.5,3.36666666666667,"high","high","high"
"RM_4corz2sg","2020-05-20T22:00:00Z",10,19,12,"A1","M",2,2,2,2,1,3,2,1,3,3,2,2,3,2,2,3,3,1,1,3,3,3,1,3,3,2,3,3,3,2,2,2885,1747,9955,2.2,2.2,2.5,2.3,"high","high","high"
"RM_kh3eflg0","2020-05-20T22:00:00Z",9,14,13,"A4","F",2,1,2,4,4,2,3,1,1,4,2,1,3,1,2,3,1,1,1,3,1,1,2,2,1,2,1,4,2,2,2,3607,2906,4667,2.1,2.2,1.7,2,"high","high","low"
"RM_dc3stt54","2020-05-21T22:00:00Z",13,17,18,"A1","M",2,1,2,1,1,1,1,1,2,3,1,2,1,3,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,9335,14274,3130,1.7,1.5,1.5,1.56666666666667,"low","low","low"
"RM_9zjhw7o2","2020-05-21T22:00:00Z",12,23,10,"A4","F",2,1,2,3,2,2,2,1,4,3,1,1,2,1,2,1,2,1,1,4,4,1,2,3,2,1,3,4,2,2,2,1492,1942,1642,1.8,1.9,2.5,2.06666666666667,"low","low","high"
"RM_ekprbb6v","2020-05-22T22:00:00Z",14,14,14,"A1","M",3,3,2,2,3,3,2,1,2,2,1,4,2,2,2,2,2,2,2,4,2,4,3,2,3,2,3,2,2,1,2,2026,1823,946,2.1,2.4,2.5,2.33333333333333,"high","high","high"
"RM_2x20atcu","2020-05-22T22:00:00Z",21,17,18,"A1","F",2,2,1,2,3,4,1,3,2,2,1,4,3,4,4,1,2,1,1,3,4,2,1,3,1,2,2,4,4,1,2,1466,1935,1851,2.3,2.1,2.6,2.33333333333333,"high","high","high"
"RM_d9qr16zf","2020-05-22T22:00:00Z",13,15,16,"A5","F",1,1,1,2,1,1,1,2,2,2,2,1,3,2,2,1,2,2,1,3,1,2,2,2,1,2,2,2,2,1,2,2956,1773,1799,1.6,2,1.4,1.66666666666667,"low","high","low"
"RM_27kjd44o","2020-05-22T22:00:00Z",16,17,12,"A2","F",1,1,2,2,1,4,1,2,3,3,1,2,3,1,1,1,1,1,1,3,2,1,2,2,3,1,1,2,3,1,2,3010,3298,2988,1.7,1.7,1.9,1.76666666666667,"low","low","low"
"RM_d834w6ac","2020-05-23T22:00:00Z",19,16,13,"A1","M",2,4,1,2,1,4,3,3,1,2,4,4,2,2,3,4,2,4,1,4,1,1,3,4,1,2,3,2,1,3,2,2037,1924,2407,1.9,2.7,2.8,2.46666666666667,"low","high","high"
"RM_8cj19dcx","2020-05-23T22:00:00Z",17,11,13,"A1","F",4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,3,4,4,4,4,2,2573,2534,3012,4,3.8,3.5,3.76666666666667,"high","high","high"
"RM_g2eyde9g","2020-05-23T22:00:00Z",6,14,18,"A1","F",2,2,3,2,4,4,4,2,1,4,4,1,4,3,2,4,1,3,1,4,1,1,3,2,2,2,3,3,4,4,2,2250,1190,1342,2.7,3.1,2.2,2.66666666666667,"high","high","high"
"RM_4ktuvbya","2020-05-24T22:00:00Z",12,14,12,"A2","M",3,3,3,2,1,3,2,2,1,1,1,3,4,2,3,3,3,1,2,1,1,1,1,3,2,1,1,3,2,1,2,2968,4003,1703,2.5,1.4,2.1,2,"high","low","high"
"RM_qdcwj1t4","2020-05-24T22:00:00Z",19,14,13,"A2","F",3,1,1,2,3,1,1,1,1,3,1,2,4,1,1,1,1,2,1,2,3,2,1,2,4,1,1,3,1,1,2,2037,2791,1886,2,1.5,1.7,1.73333333333333,"high","low","low"
"RM_lr8f5der","2020-05-24T22:00:00Z",17,16,19,"A1","M",2,2,2,3,3,1,1,1,1,2,1,2,2,1,1,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1396,2230,1952,1.6,1.2,1.6,1.46666666666667,"low","low","low"
"RM_u4f6pxnx","2020-05-24T22:00:00Z",12,12,17,"A1","F",3,3,1,2,3,1,2,1,2,2,1,1,3,2,2,2,1,1,2,4,1,1,2,1,1,1,1,2,1,3,2,3452,2546,2307,1.8,1.7,1.8,1.76666666666667,"low","low","low"
"RM_mt6tnwyw","2020-05-24T22:00:00Z",18,13,17,"A2","F",1,1,2,1,1,1,3,1,1,2,1,1,2,3,1,1,1,1,1,4,1,1,2,2,3,2,2,4,2,1,2,2836,2342,3059,1.9,1.9,1.2,1.66666666666667,"low","low","low"
"RM_9jj27xkp","2020-05-24T22:00:00Z",13,17,13,"A2","F",1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,3,2,4,2,1,1,2,4,1,1,2,3179,3908,3276,1.5,1.7,1.7,1.63333333333333,"low","low","low"
"RM_o772d83j","2020-05-25T22:00:00Z",17,17,15,"A1","M",2,2,4,2,3,3,3,3,2,3,4,3,3,4,2,2,2,3,3,2,2,3,3,4,3,1,4,3,3,3,2,99656,2488,8949,3,2.7,2.7,2.8,"high","high","high"
"RM_52ro7o75","2020-05-25T22:00:00Z",12,16,12,"A1","F",3,4,2,3,3,4,2,2,2,3,1,4,3,2,2,2,2,3,1,3,2,4,3,3,4,2,3,3,4,3,2,2324,2109,1922,2.4,2.7,3.1,2.73333333333333,"high","high","high"
"RM_6offkm2x","2020-05-25T22:00:00Z",15,13,16,"A2","F",3,1,2,1,3,1,1,4,3,4,2,1,4,2,1,1,3,1,3,3,1,1,3,1,2,2,1,4,3,2,2,2152,2672,2597,2.8,2.1,1.5,2.13333333333333,"high","high","low"
"RM_tjjhk3sk","2020-05-25T22:00:00Z",9,19,17,"A1","F",1,1,2,2,3,4,2,1,4,2,2,3,4,3,3,1,1,4,1,4,4,1,3,4,2,1,4,3,3,4,2,1993,1962,2248,2.1,2.5,3.1,2.56666666666667,"high","high","high"
"RM_ajb19huv","2020-05-25T22:00:00Z",16,14,15,"A1","M",2,1,2,2,3,3,1,1,3,1,2,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,2,3,3,2,2,2096,11753,29912,1.8,1.5,1.8,1.7,"low","low","low"
"RM_6h7fjw0x","2020-05-25T22:00:00Z",16,17,14,"A3","F",3,2,1,2,1,4,1,1,4,1,1,2,3,1,1,1,1,1,1,2,3,1,1,2,2,1,1,2,2,1,2,3334,2817,2835,1.4,1.2,2.4,1.66666666666667,"low","low","high"
"RM_cr24ta5y","2020-05-25T22:00:00Z",18,16,17,"A2","M",3,3,3,3,2,2,2,3,2,2,1,2,2,1,1,2,1,2,2,2,3,4,2,3,2,1,3,2,2,3,2,3199,3113,2767,2,1.9,2.7,2.2,"high","low","high"
"RM_d3l59bsz","2020-05-25T22:00:00Z",11,18,15,"A1","F",1,1,1,1,1,2,2,1,1,3,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2751,3146,4327,1.3,1.6,1.2,1.36666666666667,"low","low","low"
"RM_9vlqyp51","2020-05-26T22:00:00Z",15,16,9,"A1","M",2,2,2,1,3,1,2,2,4,3,3,3,1,2,4,2,3,1,1,3,3,4,2,2,3,3,2,3,3,2,2,1999,2070,1677,2.2,2.8,2.2,2.4,"high","high","high"
"RM_epyd9n7b","2020-05-26T22:00:00Z",15,16,15,"A1","M",3,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,11654,2819,1583,1.5,1,1.5,1.33333333333333,"low","low","low"
"RM_gcwh33gr","2020-05-26T22:00:00Z",11,12,17,"A3","F",1,2,2,4,4,2,1,3,2,3,1,2,4,3,1,2,2,2,3,4,2,1,4,4,1,2,3,3,4,2,2,2010,3094,7150,2.7,2.3,2.4,2.46666666666667,"high","high","high"
"RM_jwaz5dmy","2020-05-26T22:00:00Z",15,12,20,"A2","M",2,1,1,2,1,2,1,1,1,2,1,1,4,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3852,6905,5131,1.4,1.2,1.4,1.33333333333333,"low","low","low"
"RM_ndfu6nlv","2020-05-26T22:00:00Z",19,20,13,"A1","F",3,3,2,3,4,4,1,3,3,1,1,1,2,3,1,4,3,1,1,1,3,2,1,2,4,2,1,4,2,1,2,2153,2226,2391,3,1.3,2.4,2.23333333333333,"high","low","high"
"RM_mso51sr5","2020-05-26T22:00:00Z",15,14,11,"A1","M",3,1,1,1,4,2,2,1,3,3,4,2,2,1,3,1,1,2,2,4,3,1,2,2,3,1,3,3,3,3,2,2846,1149,2124,1.9,2.5,2.3,2.23333333333333,"low","high","high"
"RM_js80bmyk","2020-05-26T22:00:00Z",16,13,11,"A4","F",1,1,2,1,4,2,3,1,1,3,1,2,3,1,1,1,3,1,3,3,2,2,3,2,3,2,2,4,3,2,2,2031,2313,2070,2.5,2.2,1.6,2.1,"high","high","low"
"RM_lcz7n8sh","2020-05-26T22:00:00Z",10,18,16,"A1","F",3,1,2,1,3,1,2,1,2,1,2,1,3,2,2,1,1,1,2,2,4,3,2,1,2,4,2,4,3,1,2,2368,2377,2056,2.1,2.2,1.7,2,"high","high","low"
"RM_tz920rw2","2020-05-26T22:00:00Z",13,14,14,"A1","F",2,2,2,2,2,3,2,2,3,2,1,2,2,1,2,1,1,1,1,3,1,1,1,2,3,1,2,2,2,1,2,1901,2177,13039,1.7,1.6,2,1.76666666666667,"low","low","high"
"RM_5kta2xwm","2020-05-26T22:00:00Z",16,18,10,"A1","F",1,1,2,1,2,2,1,1,1,2,1,1,3,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1407,1350,1920,1.7,1.5,1.2,1.46666666666667,"low","low","low"
"RM_5m2o5z60","2020-05-26T22:00:00Z",11,11,14,"A2","M",1,1,2,1,2,3,2,1,1,2,1,3,3,3,2,2,4,3,1,3,1,1,3,2,2,1,3,2,3,2,2,1747,1194,1287,2.2,2.1,1.8,2.03333333333333,"high","high","low"
"RM_hb9akkoy","2020-05-26T22:00:00Z",19,11,7,"A1","M",3,2,3,4,3,1,2,4,4,1,4,2,2,2,3,4,3,3,3,2,1,2,2,4,3,1,1,2,2,3,2,2750,1850,1755,2.9,2.2,2.5,2.53333333333333,"high","high","high"
"RM_0tledb1u","2020-05-27T22:00:00Z",15,14,15,"A2","F",2,1,1,3,1,3,2,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1724,1497,2367,1.3,1.8,1.9,1.66666666666667,"low","low","low"
"RM_kjks9y1u","2020-05-27T22:00:00Z",11,13,18,"A1","M",1,2,1,2,2,2,2,1,2,1,2,4,1,2,2,1,1,2,1,1,2,1,2,4,1,1,3,4,2,2,2,1826,3069,1291,1.5,1.6,2.4,1.83333333333333,"low","low","high"
"RM_wsser2qv","2020-05-27T22:00:00Z",15,15,15,"A2","F",1,1,3,4,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,3,2,4,1,2,2,2,1,2,4053,2654,3812,1.7,1.8,1.6,1.7,"low","low","low"
"RM_w3t0xpvo","2020-05-27T22:00:00Z",13,17,19,"A1","F",2,1,3,2,3,2,2,1,2,2,1,2,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,3878,2333,2901,1.9,1.6,1.8,1.76666666666667,"low","low","low"
"RM_xbsz5hn6","2020-05-27T22:00:00Z",11,18,15,"A2","M",3,3,3,2,2,2,2,2,3,3,2,3,4,3,2,2,2,2,1,2,3,3,3,2,2,2,2,3,2,3,2,12968,4720,6095,2.4,2.3,2.6,2.43333333333333,"high","high","high"
"RM_sn9pjhch","2020-05-27T22:00:00Z",12,13,16,"A1","M",1,1,1,4,4,2,2,1,1,2,1,4,3,2,1,1,2,1,1,2,1,1,1,3,2,1,1,3,3,3,2,2422,2911,3004,2,1.5,2.1,1.86666666666667,"high","low","high"
"RM_ow0fa5nz","2020-05-27T22:00:00Z",20,13,22,"A4","M",3,3,1,3,2,2,2,3,2,3,3,1,1,1,2,4,2,1,3,3,4,1,2,1,2,3,2,2,3,3,2,4116,3629,3786,2.1,2.3,2.4,2.26666666666667,"high","high","high"
"RM_h0x3ty33","2020-05-28T22:00:00Z",15,11,18,"A3","M",3,1,1,2,2,3,3,1,1,2,3,3,2,1,4,3,2,3,1,4,1,2,4,3,3,2,4,2,3,4,2,19241,1636,1470,1.8,3,2.5,2.43333333333333,"low","high","high"
"RM_05gcgdwz","2020-05-28T22:00:00Z",13,9,17,"A1","F",1,3,3,4,4,4,3,1,1,4,2,1,4,3,2,1,1,2,2,4,1,1,3,3,1,3,3,3,4,2,2,1577,2315,1603,2.3,2.8,2.3,2.46666666666667,"high","high","high"
"RM_pjgutcj3","2020-05-28T22:00:00Z",18,18,17,"A2","M",1,4,2,3,2,4,3,2,2,1,2,2,2,3,3,1,3,4,2,1,3,2,2,1,3,2,2,2,3,2,2,2123,1985,4270,2.2,2.3,2.4,2.3,"high","high","high"
"RM_t8vqfayj","2020-05-28T22:00:00Z",22,15,15,"A2","F",2,1,1,2,2,3,1,1,3,1,2,1,3,2,1,1,1,1,1,1,2,2,1,1,3,1,2,3,1,1,2,1483,1599,1364,1.8,1.2,1.8,1.6,"low","low","low"
"RM_aea8b8b3","2020-05-28T22:00:00Z",14,13,18,"A2","F",3,1,2,2,2,1,3,2,3,3,1,3,3,3,2,1,2,1,3,3,2,1,3,2,1,1,2,2,2,1,2,1811,1891,1997,2.1,2,2,2.03333333333333,"high","high","high"
"RM_cd1cfjxj","2020-05-28T22:00:00Z",12,14,18,"A2","M",4,1,1,1,4,2,3,1,3,3,3,4,3,1,1,1,1,2,1,3,4,3,1,4,4,1,3,2,2,3,2,3304,2067,1867,1.9,2.2,2.9,2.33333333333333,"low","high","high"
"RM_w6m2yazw","2020-05-29T22:00:00Z",17,16,12,"A2","F",1,1,3,3,4,3,3,3,2,2,2,4,4,2,2,3,2,3,3,4,2,1,4,4,1,4,2,1,2,3,2,3262,2169,11887,2.6,2.7,2.5,2.6,"high","high","high"
"RM_kzywa6z2","2020-05-29T22:00:00Z",14,17,17,"A2","F",1,1,2,4,4,3,4,1,1,3,3,1,4,3,3,1,3,1,3,4,2,3,2,4,1,3,2,4,4,2,2,9422,1236,1237,2.6,3,2.1,2.56666666666667,"high","high","high"
"RM_yk2kusrk","2020-05-29T22:00:00Z",18,17,19,"A1","M",1,1,2,2,3,2,1,1,1,1,2,3,3,1,1,1,2,3,1,3,1,1,1,2,1,1,2,3,2,1,2,766,907,1897,1.8,1.6,1.6,1.66666666666667,"low","low","low"
"RM_k4ovp94x","2020-05-29T22:00:00Z",12,18,8,"A1","F",3,3,2,2,1,2,2,4,3,4,2,1,1,1,2,2,3,1,3,3,2,1,2,1,2,2,1,3,2,3,2,2523,6890,2728,2.2,2.1,2.1,2.13333333333333,"high","high","high"
"RM_atgc0fkl","2020-05-29T22:00:00Z",18,15,13,"A4","F",2,2,2,1,3,1,3,1,2,2,1,3,3,1,2,2,1,1,1,3,2,2,3,3,1,2,2,3,2,1,2,1562,1795,2063,1.8,2.1,1.9,1.93333333333333,"low","high","low"
"RM_195jyw46","2020-05-30T22:00:00Z",17,20,16,"A2","M",3,1,3,3,4,3,4,3,4,4,3,2,4,3,4,1,1,1,3,1,3,4,4,3,3,4,4,2,4,2,2,3699,2207,1748,2.7,3.3,2.8,2.93333333333333,"high","high","high"
"RM_a00gu7xw","2020-05-30T22:00:00Z",12,17,13,"A1","M",1,1,2,1,1,2,2,1,2,2,1,1,2,3,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1916,3624,14486,1.4,1.5,1.4,1.43333333333333,"low","low","low"
"RM_r0j6dpdd","2020-05-30T22:00:00Z",19,15,12,"A2","F",2,1,2,4,2,3,2,2,2,2,1,1,4,3,3,2,1,2,2,1,4,2,3,3,2,1,4,1,3,2,2,4382,1737,2653,2.1,2,2.6,2.23333333333333,"high","high","high"
"RM_hfyy7tfs","2020-05-30T22:00:00Z",15,15,15,"A4","F",2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2489,3238,2406,1.2,1.2,1.4,1.26666666666667,"low","low","low"
"RM_kbhg3um0","2020-05-31T22:00:00Z",13,16,15,"A3","F",2,1,3,2,3,2,2,1,2,2,4,1,2,1,1,1,1,1,1,4,2,2,1,4,1,2,1,1,2,1,2,1987,2253,1972,1.5,2.1,1.8,1.8,"low","high","low"
"RM_hc1pz6y7","2020-05-31T22:00:00Z",16,12,14,"A2","F",1,2,2,3,3,3,2,1,3,3,2,2,4,1,2,2,3,1,2,3,4,1,3,2,2,1,3,2,3,3,2,2757,6139,2331,2.2,2.1,2.6,2.3,"high","high","high"
"RM_5xt3oq2p","2020-05-31T22:00:00Z",17,15,15,"A1","M",2,2,3,2,3,4,2,3,3,3,2,2,3,3,2,2,3,4,1,4,3,2,3,3,2,2,3,3,2,2,2,1932,2126,1936,2.6,2.6,2.6,2.6,"high","high","high"
"RM_23658obq","2020-05-31T22:00:00Z",9,15,18,"A1","M",3,2,2,1,2,4,4,2,3,2,3,1,3,1,2,1,3,2,1,4,1,1,3,3,1,2,4,3,3,3,2,1451,1952,2618,1.9,2.6,2.5,2.33333333333333,"low","high","high"
"RM_cdnh9nm4","2020-05-31T22:00:00Z",14,17,17,"A1","M",1,2,2,1,3,4,1,1,1,4,3,3,1,1,3,2,1,3,1,3,2,1,2,1,1,1,2,3,2,1,2,5358,3693,4903,1.6,2.3,1.8,1.9,"low","high","low"
"RM_oxrtuzwk","2020-05-31T22:00:00Z",17,14,16,"A1","M",2,3,4,4,3,3,3,2,3,2,1,2,2,3,4,1,2,2,3,3,3,4,2,4,3,2,4,2,2,3,2,3368,7904,3297,2.5,2.5,3.1,2.7,"high","high","high"
"RM_cfpopf2f","2020-05-31T22:00:00Z",18,18,17,"A2","F",2,1,2,4,2,1,3,1,2,2,2,1,4,1,1,1,2,1,1,3,2,1,2,1,2,2,2,4,3,1,2,5057,1676,2881,2,2,1.7,1.9,"high","high","low"
"RM_p3eyu9vo","2020-06-01T22:00:00Z",13,16,18,"A1","F",2,2,1,2,4,1,3,1,3,2,1,4,2,3,2,3,4,1,1,3,1,1,2,1,2,1,3,4,2,2,2,2323,3894,2923,2.5,1.8,2.1,2.13333333333333,"high","low","high"
"RM_x80cu13b","2020-06-01T22:00:00Z",16,18,13,"A1","F",1,1,1,3,4,3,4,2,2,3,1,1,4,2,1,1,1,1,3,4,1,1,1,3,1,2,1,1,2,2,2,2032,2279,2213,2,2,1.8,1.93333333333333,"high","high","low"
"RM_gyg8q3l1","2020-06-01T22:00:00Z",15,21,18,"A1","F",2,3,3,2,2,4,2,3,4,2,2,2,2,1,3,1,1,3,2,3,4,2,3,3,3,2,2,3,1,1,2,2253,2706,2461,2.1,2.3,2.7,2.36666666666667,"high","high","high"
"RM_ce0azlz7","2020-06-01T22:00:00Z",12,13,16,"A1","F",1,2,1,2,2,3,3,1,4,4,2,1,4,2,3,2,1,2,1,3,1,1,2,3,3,1,1,3,1,4,2,2158,1734,2075,2,2.2,2.2,2.13333333333333,"high","high","high"
"RM_bbp0h4w0","2020-06-01T22:00:00Z",16,16,14,"A1","F",1,1,2,2,4,2,3,2,1,2,1,3,3,2,2,3,3,1,1,4,1,1,3,2,1,1,3,3,3,2,2,1539,1445,1710,2.4,2.1,1.8,2.1,"high","high","low"
"RM_bjfq8b8m","2020-06-02T22:00:00Z",16,14,19,"A1","M",3,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,2,1,1,3,2,1,2,3,3,2,3,3,2,1,2,4281,1569,10822,2.1,2.1,2.6,2.26666666666667,"high","high","high"
"RM_2rcd3gje","2020-06-02T22:00:00Z",12,18,16,"A1","F",2,1,2,1,2,3,3,1,4,1,1,3,2,1,2,1,1,1,1,2,3,3,1,2,3,1,2,4,2,2,2,1802,1686,2005,1.8,1.7,2.3,1.93333333333333,"low","low","high"
"RM_4525xk0j","2020-06-02T22:00:00Z",12,12,15,"A1","F",2,1,2,1,2,3,1,1,1,2,2,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1586,1520,1833,1.6,1.4,1.4,1.46666666666667,"low","low","low"
"RM_8xmhbgh3","2020-06-02T22:00:00Z",11,12,14,"A2","M",1,4,2,1,3,2,3,1,3,2,2,4,2,2,3,2,2,1,3,1,3,2,2,3,2,3,2,2,4,3,2,11223,1648,4086,2.1,2.3,2.6,2.33333333333333,"high","high","high"
"RM_neuoal36","2020-06-02T22:00:00Z",14,12,15,"A1","F",3,2,2,1,2,2,2,1,1,2,1,1,3,2,2,1,2,1,2,2,1,1,2,2,2,1,2,3,1,1,2,1099,2422,2144,2,1.5,1.6,1.7,"high","low","low"
"RM_b1c4gwlq","2020-06-02T22:00:00Z",9,20,14,"A2","M",1,2,2,1,4,3,2,1,4,1,2,2,4,3,2,2,1,3,1,2,3,1,1,2,2,1,4,2,3,3,2,1550,2335,1165,2.2,1.8,2.5,2.16666666666667,"high","low","high"
"RM_ejgyav10","2020-06-02T22:00:00Z",14,14,17,"A1","F",2,1,3,3,3,2,2,1,1,2,1,2,4,2,2,1,1,1,2,2,1,1,2,3,2,2,2,3,3,2,2,1970,1479,2438,2.2,1.8,1.9,1.96666666666667,"high","low","low"
"RM_rej0j8jx","2020-06-03T22:00:00Z",17,18,16,"A1","F",3,2,3,3,2,3,3,3,1,3,2,3,2,4,3,3,1,2,1,1,2,3,2,1,2,2,2,3,2,3,2,7391,5485,11350,2.4,2.3,2.3,2.33333333333333,"high","high","high"
"RM_cghw1ozb","2020-06-03T22:00:00Z",21,11,15,"A1","M",2,4,2,1,4,3,3,1,4,3,3,1,2,2,3,3,4,2,1,3,3,1,2,4,2,2,1,4,4,1,2,2570,2063,1703,2.5,2.6,2.4,2.5,"high","high","high"
"RM_ce3lu13w","2020-06-03T22:00:00Z",14,15,17,"A2","F",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,17066,53400,5387,1,1,1.2,1.06666666666667,"low","low","low"
"RM_3jnz13ku","2020-06-03T22:00:00Z",17,13,14,"A1","F",3,2,2,3,1,2,2,3,2,3,2,2,2,2,2,1,4,2,2,4,1,1,3,3,2,2,3,2,3,3,2,2334,2840,1607,2.1,2.4,2.4,2.3,"high","high","high"
"RM_zybzapdf","2020-06-03T22:00:00Z",16,12,16,"A2","M",2,1,2,1,1,1,1,1,3,1,1,3,1,2,1,2,2,1,1,3,2,1,2,2,3,2,4,3,2,2,2,1297,1104,1002,1.8,1.5,2.1,1.8,"low","low","high"
"RM_bsbc83pj","2020-06-04T22:00:00Z",15,18,9,"A1","F",1,1,4,3,4,3,4,2,3,4,3,1,3,3,4,3,4,3,3,4,3,2,3,3,2,3,3,4,3,4,2,1181,1532,1049,3.2,3.3,2.5,3,"high","high","high"
"RM_heozzxsc","2020-06-04T22:00:00Z",15,12,12,"A2","F",3,1,3,2,4,4,4,1,4,3,3,2,4,2,3,1,1,1,2,4,3,2,2,3,1,1,2,2,1,3,2,2580,2075,2928,2.1,2.4,2.7,2.4,"high","high","high"
"RM_f4humb1k","2020-06-04T22:00:00Z",11,16,15,"A2","F",3,1,1,4,3,3,1,1,4,2,1,1,2,2,1,1,3,2,1,2,3,2,1,1,3,1,2,4,2,1,2,1723,2027,2328,2.1,1.5,2.3,1.96666666666667,"high","low","high"
"RM_uqes7njp","2020-06-04T22:00:00Z",13,13,14,"A2","M",3,4,4,2,1,2,4,1,1,3,2,2,1,3,2,3,1,2,1,2,3,4,2,2,3,2,3,2,2,1,2,2833,4495,2705,2,2.5,2.3,2.26666666666667,"high","high","high"
"RM_9axly81g","2020-06-05T22:00:00Z",12,14,16,"A4","F",3,3,2,4,3,4,3,1,2,4,2,4,4,3,3,1,3,4,3,2,2,3,3,3,3,2,3,3,1,3,2,1782,3108,2702,2.6,2.7,3.1,2.8,"high","high","high"
"RM_jsbvzjdx","2020-06-05T22:00:00Z",18,13,14,"A1","F",4,1,3,4,4,3,3,1,3,4,3,2,4,3,2,1,3,2,3,3,2,4,4,2,4,1,3,3,4,2,2,2463,1478,2461,2.9,3,2.6,2.83333333333333,"high","high","high"
"RM_ghjcs4qv","2020-06-05T22:00:00Z",17,21,18,"A1","M",3,3,4,4,4,4,4,2,2,4,2,4,3,4,4,3,3,2,2,4,3,2,2,4,4,2,3,4,4,3,2,2177,4631,2699,3.3,3,3.3,3.2,"high","high","high"
"RM_227ubvo6","2020-06-06T22:00:00Z",15,15,17,"A1","M",1,3,3,2,2,1,1,2,4,1,1,2,2,1,2,3,1,1,1,1,2,3,2,1,1,1,3,4,1,1,2,3074,2619,2512,2,1.4,2,1.8,"high","low","high"
"RM_yf0a0wod","2020-06-06T22:00:00Z",15,19,12,"A1","F",1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,3,1,2,2,3,3,3,2,2161,2460,1544,1.6,1.4,1.9,1.63333333333333,"low","low","low"
"RM_r3hc23az","2020-06-06T22:00:00Z",12,18,12,"A1","F",2,1,3,4,4,4,4,4,4,4,2,4,3,4,2,4,2,1,2,4,4,3,3,3,4,3,1,3,4,3,2,8349,2383,12156,3.3,3,3,3.1,"high","high","high"
