"X","subject_id","date","session","sums","sumsnosave","nosavedel","age","sex","QL1","QL2","QL3","QL4","QL5","QL6","ssum2","ssum1","osave.bf","ssave.bf","snosave.bf","BF"
602,"781e6168-c06e-cd96-ad7c-56357201a991","2020-10-19 18:55:42",594,14,13,0,76,"weiblich",0,6,1,5,4,3,13,14,0.231011411802089,0.107509541980576,4.75695065892078,0.21126976062925176
603,"17d6cfc5-7d88-1211-90d1-f8fd43571e17","2020-10-19 19:42:27",595,6,10,0,52,"weiblich",5,5,4,6,3,3,10,6,0.218887894591851,0.104884197388702,4.7567208849067,0.20223154445701028
604,"730a468b-900d-e99f-b99f-712153e0c059","2020-10-19 20:15:36",596,9,10,0,55,"männlich",4,5,5,5,4,2,10,9,0.215815351381715,0.104144334130245,4.75648781114622,0.19993673987896135
605,"d9426ef4-e9c8-b1f1-04e0-596950938a26","2020-10-19 22:53:27",597,7,NA,1,42,"männlich",4,4,4,5,4,3,11,7,0.207445732034728,0.102211128729464,4.82108127757874,0.1936445888941497
606,"4a8d9ac5-bcb0-ce5b-d9d0-ada6a675cc3b","2020-10-20 09:21:55",683,6,11,0,27,"weiblich",5,2,4,5,5,5,11,6,0.197173922396797,0.0997923753150662,4.88675960988822,0.18586704565222328
607,"bea0441a-19ab-112b-f40f-738be3ec68c8","2020-10-20 09:22:01",684,13,8,0,48,"weiblich",5,4,3,5,0,1,8,13,0.204793960807914,0.101584902351721,4.75267309555821,0.1916581140448791
608,"86c1ed10-1307-ea38-3e04-daeae63c0fc2","2020-10-20 09:24:51",685,9,11,0,72,"männlich",3,3,3,2,3,3,11,9,0.202016991122595,0.100869842049933,4.81724559448051,0.18956342540323268
609,"cc05b957-011d-bc0e-fa43-8e2e651c81ab","2020-10-20 09:25:06",687,11,9,0,55,"weiblich",4,5,3,5,2,3,9,11,0.20444109771451,0.101399070717164,4.75114441409637,0.19140906287424228
610,"8782590a-52af-5c6d-7d1e-6ea92c8a4ad8","2020-10-20 09:25:55",686,9,10,0,63,"weiblich",4,2,5,5,4,2,10,9,0.201669413818467,0.100687652974082,4.75089078004752,0.18931755355676144
611,"0ec2df22-d847-7013-7136-e8e9531788d5","2020-10-20 09:28:46",688,12,10,0,66,"männlich",3,5,4,1,3,1,10,12,0.206780476377994,0.101853080453413,4.75063395117973,0.19319677274671238
612,"777e86a8-b0d7-816d-81bc-b15522aebd79","2020-10-20 09:29:51",689,10,NA,1,72,"männlich",3,5,1,5,0,3,9,10,0.206587708964529,0.101752678689383,4.68553230103584,0.19306016375064075
613,"fa59aeaf-a42b-e581-c6ba-99729aefa753","2020-10-20 09:32:47",690,9,NA,1,32,"männlich",4,4,4,5,4,4,11,9,0.203771525473618,0.101045739513816,4.74907856835327,0.19093792554289638
614,"c0f53b44-cf68-e476-b350-0cde9eb58abc","2020-10-20 09:33:24",691,11,NA,1,47,"männlich",3,2,3,4,2,3,12,11,0.206234355869602,0.101568091996032,4.87855108226141,0.19281116463081024
615,"4071128f-0087-1790-8e9b-255a2360db75","2020-10-20 09:34:05",692,12,11,0,70,"weiblich",3,5,4,6,1,0,11,12,0.211529006074129,0.102745027721984,4.94531987738316,0.1968172403970357
616,"deb5a002-66eb-a50c-4a16-979ecc9c7dd0","2020-10-20 09:34:30",693,12,NA,1,67,"weiblich",5,3,4,5,3,3,NA,NA,0.217029498074413,0.102644120896498,4.94518640766503,0.20096315718072397
617,"16803653-144f-9969-3347-01ab429f4881","2020-10-20 09:35:14",694,10,11,0,61,"männlich",4,5,5,5,3,3,11,10,0.216830166549156,0.102543758255218,5.01309916949753,0.20082308405995597
618,"5680064b-2c9c-ebcd-d85e-31ab5e924f99","2020-10-20 09:39:22",695,9,9,0,57,"weiblich",6,1,5,5,3,1,9,9,0.213805246550023,0.101827127464656,4.94363484086107,0.19855880848091495
619,"b5eeb8d6-2394-bf29-11c2-8fc53ea42004","2020-10-20 09:40:15",696,11,10,0,87,"männlich",3,5,4,5,4,3,12,10,0.216461938961068,0.101727868254647,5.07968403418175,0.20056568125080382
620,"41e27632-2ac1-dac1-5126-41c93e8e66ff","2020-10-20 09:41:41",697,10,NA,1,73,"weiblich",3,6,5,5,0,3,9,10,0.216263930976747,0.10162886174683,5.00910016808178,0.20042648769543697
621,"a5b4b344-673a-b4a0-4b50-849fc3c37c96","2020-10-20 09:43:08",698,8,NA,1,78,"männlich",5,5,4,5,2,3,9,8,0.210512801246689,0.100334551830992,4.9396386052725,0.19610696060989213
622,"2d3ab13b-e918-b453-c52f-86118d2ff5e9","2020-10-20 09:44:17",699,10,NA,1,58,"weiblich",4,6,5,6,4,3,7,10,0.210319982044122,0.100237193435734,4.73529740213497,0.1959707732126096
623,"15c9914e-c1b9-9642-365a-a6e20b814883","2020-10-20 09:45:58",700,8,6,0,58,"männlich",5,5,6,5,3,4,6,8,0.204801379350752,0.0989676717174536,4.47648757226196,0.19180793793829615
624,"ec07eeb3-adda-3344-41a7-d92c5784cf61","2020-10-20 09:49:07",701,10,NA,1,56,"weiblich",4,5,5,6,5,5,12,10,0.204613583367937,0.0988720538668569,4.59729772969574,0.19167466442228412
625,"950a16be-afd8-cb3d-4caa-21219a06c46c","2020-10-20 09:53:15",702,9,NA,1,48,"weiblich",3,3,3,4,0,3,9,9,0.201830134484895,0.0981949561679561,4.53443436009453,0.18957247295162236
626,"6e6181ee-4af9-d4dc-35fb-b64a30903e16","2020-10-20 09:54:57",703,11,NA,1,54,"weiblich",4,4,4,5,4,6,11,11,0.204269575934813,0.0986966000672013,4.5956384725203,0.19143194045394804
627,"ac26484c-0c6a-4ca5-d958-7f0dc96ec1b0","2020-10-20 09:56:57",704,9,NA,1,46,"weiblich",6,3,5,6,4,3,9,9,0.201491302627152,0.0980209696913785,4.5327606292782,0.18933286505668886
628,"ee5f6bb3-58f9-a789-7da7-5c74aad49761","2020-10-20 09:57:06",705,11,12,0,43,"männlich",3,4,5,3,1,4,12,11,0.203927133850434,0.0985220208257296,4.6555241327825,0.191190266475908
629,"7e1c91a1-599d-fbea-78b5-a637a90bd173","2020-10-20 10:05:35",624,9,NA,1,72,"männlich",5,6,4,6,4,6,9,9,0.201154009147859,0.0978478594621131,4.59164999669682,0.18909429419588553
630,"81a0100a-3bc5-1489-5f1e-278b8ea597f1","2020-10-20 10:06:56",632,12,10,0,48,"weiblich",4,5,4,4,4,1,12,10,0.206282032977922,0.0977541451657239,4.71639116221886,0.19299243732146282
631,"4f872552-4a3a-2005-7846-12ac94cd4980","2020-10-20 10:08:41",633,10,11,0,65,"weiblich",4,3,5,6,3,0,11,10,0.206095014830506,0.0976606629716589,4.78065982548849,0.19285990439194742
632,"e07c5e9d-5291-59a4-8389-6957a5e59e50","2020-10-20 10:09:14",634,10,10,0,66,"männlich",4,5,4,6,4,2,NA,NA,0.205908414424106,0.0975671171828699,4.78042652453624,0.19272764930443032
633,"b5e3e8fb-2eb5-edce-1cef-dfc8f0c32d29","2020-10-20 10:10:42",606,10,NA,1,77,"weiblich",4,5,4,5,2,3,11,10,0.205722230245958,0.0974740983700232,4.84578954999238,0.19259567107527314
634,"116d9c5a-c1dc-705e-354f-ab4667fda588","2020-10-20 10:12:03",607,6,NA,1,59,"männlich",5,6,6,6,4,5,12,6,0.195516167338557,0.0952181589700385,4.97900545461234,0.18484133284106544
635,"591fc5bc-1b6c-8136-3fa8-f234dd9bd76e","2020-10-20 10:13:26",608,12,NA,1,62,"männlich",3,3,3,5,3,4,14,12,0.200422922803116,0.0962860056785668,5.25430172323076,0.18859136698431003
636,"8575ef18-b9a5-e8fd-8a0c-d85eacdeb8ca","2020-10-20 10:17:12",609,12,NA,1,76,"männlich",3,4,4,5,4,5,10,12,0.205520103707941,0.0973748122401002,5.25409069529606,0.1924696208584817
637,"96906308-aee9-12de-761d-54bbcc4014c6","2020-10-20 10:19:15",610,6,NA,1,47,"weiblich",4,5,4,6,3,4,11,6,0.195350789408761,0.0951228768023508,5.32740440522473,0.18474058455377915
638,"95676bb1-6769-67a0-34a4-5c4c28651a46","2020-10-20 10:20:44",611,9,12,0,18,"männlich",2,5,4,4,0,1,12,9,0.192758291863113,0.0944850269359489,5.47670931362644,0.18276509451283332
639,"3a77a512-8405-ef71-e807-925cd5c3bfc0","2020-10-20 10:21:49",612,7,7,0,52,"männlich",3,5,4,5,4,3,7,7,0.185697355554427,0.092828970809654,5.2450552703655,0.1773541546345559
640,"70b97e8b-6b92-795f-469f-499216a17759","2020-10-20 10:25:36",613,14,NA,1,76,"männlich",6,3,5,3,2,3,11,14,0.195213779304829,0.0950425798026931,5.31824293914214,0.18466142936435875
641,"3660665b-c944-b8ee-264f-514bef17aba6","2020-10-20 10:27:29",614,10,10,0,25,"männlich",4,1,5,5,5,4,10,10,0.195038047763095,0.0949530435220095,5.3180309533404,0.184535644276472
642,"48550320-75c5-af66-e634-347eba29e9ed","2020-10-20 10:28:54",615,9,7,0,25,"weiblich",3,4,3,5,5,4,7,9,0.192456896703167,0.0943173366075237,5.09414232911546,0.18256829703637623
643,"35ca9889-fef8-47e6-8c9d-afe1c62bb77e","2020-10-20 10:31:44",616,6,NA,1,40,"männlich",5,5,5,6,3,3,15,6,0.18329009541499,0.0921835455582412,5.44795844557644,0.17552998994821478
644,"37e0fe40-b354-a7c0-9f54-c9cbbd962892","2020-10-20 10:32:46",618,9,NA,1,76,"männlich",4,1,4,5,1,3,9,10,0.180938918610391,0.092097094958813,5.37098327207226,0.17372088394558774
645,"0634399b-e690-3e71-cb8f-0e1f32a9fa49","2020-10-20 10:32:52",617,13,11,0,66,"männlich",3,3,0,0,0,3,11,13,0.18763385705447,0.0936847628408201,5.44631320585137,0.178892715384133
646,"cf193e88-d2e8-4fa8-ff9d-0932a55ad05a","2020-10-20 10:40:36",619,11,NA,1,36,"weiblich",3,0,4,5,3,3,11,11,0.189803150023866,0.0941510950960824,5.52293543936821,0.18056756689961756
647,"a5863793-55ac-30be-7987-00ad18594e41","2020-10-20 10:42:15",620,11,NA,1,44,"männlich",4,3,1,6,5,5,11,10,0.192013251695253,0.0940632050465083,5.60087516424616,0.18227053739945936
648,"9486f4ec-7d42-5bca-35f8-c3ada60e6d14","2020-10-20 10:44:35",621,11,NA,1,60,"männlich",5,5,5,5,5,5,13,11,0.194262970371279,0.0945338502879571,5.83889294837508,0.18400224974748014
649,"c3f4b7d3-d9fb-b12f-0bc7-80dfcb881a25","2020-10-20 10:45:02",622,14,11,0,29,"männlich",0,6,6,4,1,5,11,14,0.204405169885233,0.0968197224270603,5.92224337763962,0.19174090783573713
650,"4260f4f4-cb1a-521d-d3e0-c34b23c85b25","2020-10-20 10:47:55",623,7,9,0,36,"männlich",4,4,5,5,3,2,9,7,0.196729126037692,0.0950931246484473,5.83727895955861,0.1859041408119026
651,"66cced68-76fe-b926-987d-dae7d42a02ba","2020-10-20 10:50:34",625,10,NA,1,58,"männlich",4,5,4,5,4,4,6,10,0.196554735937337,0.0950048970878845,5.50400206666168,0.18577951556205097
652,"ec686e52-b8a4-6b69-9746-5943abd1a080","2020-10-20 10:52:21",626,9,7,0,76,"weiblich",5,5,6,6,3,4,6,9,0.193952902950996,0.0943688951603007,5.19312289222366,0.18379868115290485
653,"fab25a2c-19e0-f860-f438-6d9926be7afe","2020-10-20 10:54:48",627,10,NA,1,67,"weiblich",4,0,3,5,0,1,13,10,0.193783344030787,0.0942816006735633,5.41071260381442,0.18367561432823526
654,"785b9680-3bb5-4a73-1d94-a17007e95978","2020-10-20 10:55:36",628,11,NA,1,34,"weiblich",6,6,5,6,5,5,10,11,0.196062595241715,0.0947557746067367,5.41047952453309,0.18542912660027244
655,"f4edc584-20ec-c207-1290-f2c67bd42356","2020-10-20 10:56:42",629,10,NA,1,76,"männlich",5,2,4,5,2,1,10,10,0.195889706467416,0.0946683875121371,5.41024308355435,0.18530550252044276
656,"c12aa30c-f988-a486-d518-940135bce2de","2020-10-20 10:58:23",630,11,14,0,76,"männlich",3,3,3,4,0,0,14,11,0.198212573947663,0.0951469678191579,5.71491023764445,0.18708801007797357
657,"da07301a-ac3f-ed91-410e-072c5d61cec8","2020-10-20 10:59:32",631,10,NA,1,57,"weiblich",3,3,3,4,2,3,9,10,0.198038529560947,0.095059485007187,5.63334507999435,0.1869638179070915
658,"3e044d62-242f-4bbe-fb76-7a2f9e14fdab","2020-10-20 11:03:32",645,7,NA,1,28,"männlich",3,0,4,6,0,2,6,7,0.190702831294743,0.0933792972509148,5.31364974071332,0.18135697946672574
659,"d41d4870-b759-97e5-5b64-7f36ed08d5a2","2020-10-20 11:06:12",655,11,NA,1,75,"männlich",4,5,4,6,4,5,11,7,0.192932488465059,0.0917489925231906,5.3880825656262,0.18307502517384802
660,"3d9d3abb-75ca-98ab-dbaf-0db645141443","2020-10-20 11:08:02",656,11,6,0,19,"männlich",4,4,5,6,4,2,11,6,0.195202070633832,0.0897069279223328,5.463789382098,0.1848220948941887
661,"702f2ced-04de-2b0b-d0f9-1b0458e5c81b","2020-10-20 11:08:11",657,8,NA,1,77,"männlich",6,6,6,6,6,3,10,8,0.190287243735364,0.0886470137521646,5.46354571072895,0.18106257752639443
662,"f9f2a5b5-8ba2-7a67-b4a1-92d947fec964","2020-10-20 11:13:07",635,12,7,0,53,"männlich",3,6,4,6,4,3,7,12,0.194974391902272,0.0895980356002203,5.23185755987547,0.18466479767947344
663,"187e4301-e8eb-ec3f-cd15-745550bbb0d3","2020-10-20 11:14:09",636,12,10,0,68,"männlich",3,3,4,4,3,1,10,12,0.199833399093126,0.090564838629281,5.23155523342197,0.18838780591272697
664,"197294d4-9fff-dc54-edc1-a359938cbc06","2020-10-20 11:21:12",637,10,NA,1,78,"weiblich",3,3,3,5,5,6,11,10,0.199659605179694,0.0904824396140481,5.30467248198607,0.1882641542888518
665,"495c872a-8f0f-804c-a33e-b077adf494f8","2020-10-20 11:21:26",638,10,NA,1,50,"männlich",5,3,5,6,0,6,13,10,0.199490531514588,0.0904002384166115,5.52823873473346,0.1881407501264313
666,"9d6b1723-a64c-10d2-9437-2040e439a5f1","2020-10-20 11:22:35",639,12,9,0,87,"männlich",4,6,1,6,5,6,9,12,0.204527774389178,0.0913866802671765,5.44962251023739,0.19198601759494321
667,"526c05e1-641e-00fa-93f5-3247c5e9ed2c","2020-10-20 11:23:22",641,7,10,0,70,"weiblich",3,1,4,5,4,3,10,7,0.196821837923053,0.0898153707801561,5.44935623124744,0.1861202772413129
668,"051634e2-ad14-6135-42f7-033d7eddd930","2020-10-20 11:23:27",640,9,4,0,47,"weiblich",3,5,3,5,0,1,4,9,0.194213606605514,0.089233798186887,4.98872651472689,0.1841316764131207
669,"11c3151b-0e46-122f-3c0f-22e855220dc9","2020-10-20 11:27:33",642,12,12,0,73,"männlich",3,1,4,4,3,2,12,12,0.199048598632113,0.0901989488488312,5.12716283509807,0.187838226330747
670,"2f3d8d84-ab36-2247-8e90-ba16607bf356","2020-10-20 11:27:38",643,8,8,0,72,"männlich",3,4,3,3,4,2,8,8,0.193989111906117,0.0891271201978126,4.983542434699,0.18397668124153685
671,"a9f0400e-3ba3-31b2-161b-77db67c938dc","2020-10-20 11:28:35",644,7,NA,1,72,"weiblich",6,6,6,6,5,4,9,7,0.18687923872122,0.0876179481726916,4.91385235516707,0.1785213075937798
672,"b18e029e-745d-03ee-ac8a-35a52b2e8a66","2020-10-20 11:32:52",646,8,13,0,78,"weiblich",6,3,5,6,5,4,13,8,0.182282534720871,0.0865954379017761,5.11803926617412,0.17497809582315327
673,"daecd232-3c09-d5b5-1326-e5c7697d24e0","2020-10-20 11:36:15",647,7,NA,1,65,"männlich",5,4,4,4,2,3,10,7,0.17582620427808,0.0851540132630895,5.1176841726208,0.1699723057397865
674,"0968957c-11b6-4a8c-2e68-a24373ea5384","2020-10-20 11:37:33",648,10,10,0,64,"männlich",2,5,2,1,1,3,10,10,0.175673319362257,0.0850777309379653,5.1173262614833,0.16986063532531714
675,"d00df11b-e092-bbe7-920e-c6265ed3c3c9","2020-10-20 11:38:54",649,11,NA,1,72,"männlich",0,5,5,6,3,4,11,10,0.177635531287302,0.0850016300541021,5.18858674954635,0.1713954299287506
676,"a476e26a-a106-e58b-897e-d55d0d06bdb8","2020-10-20 11:41:43",650,8,7,0,82,"männlich",6,6,5,6,0,3,4,4,0.173380887002807,0.0824409033103928,4.75363846495863,0.16808726521836054
677,"ce811373-5933-632f-6766-24aa20df7b84","2020-10-20 11:49:19",651,10,10,0,26,"männlich",3,6,4,6,1,2,10,10,0.173230540772973,0.0823674230501634,4.75320312370397,0.16797713250910917
678,"b011f2e3-b1d9-5e49-a2f7-c53a48762d24","2020-10-20 11:51:54",652,8,NA,1,24,"männlich",4,5,4,4,4,4,9,8,0.169134570359471,0.0814473138580959,4.687196266063,0.16477831514774022
679,"436b5989-ba8c-5e0c-949d-6e40b6eca25b","2020-10-20 11:57:53",653,8,10,0,48,"männlich",5,5,5,6,4,3,10,8,0.16518666598123,0.0805443243935346,4.68674448828377,0.1616822073335114
680,"8e007f2e-a5b5-a28d-463a-482ba168cefc","2020-10-20 11:59:28",654,11,NA,1,58,"männlich",3,5,4,4,3,4,11,11,0.166969373652718,0.0809048106660915,4.75084701411256,0.16309199169682337
681,"6f66d867-c37c-7a06-2073-ef4dc222a8b5","2020-10-20 12:00:45",658,13,NA,1,76,"weiblich",4,5,6,3,4,3,11,13,0.172893752335144,0.0821895750445533,4.81602491392182,0.1677430748277263
682,"303af734-04aa-f0e2-c520-c0110adaa9cf","2020-10-20 12:12:11",659,7,NA,1,76,"männlich",4,4,4,5,6,2,10,7,0.166944154243527,0.0808746335842033,4.81558910756675,0.1630860357288222
683,"f865f80a-2d35-9da4-011e-cf4e42a3add8","2020-10-20 12:12:48",660,14,NA,1,53,"männlich",6,3,3,5,3,3,9,14,0.175002154027717,0.0826434189056443,4.74846885475171,0.16940396670124389
684,"c348949b-dcb1-38e9-fb8f-a363fd1e8049","2020-10-20 12:13:29",661,14,9,0,44,"weiblich",3,2,4,4,4,3,9,14,0.183634250135942,0.0844766646400243,4.6824200372544,0.1761179411840696
685,"4da6e38c-3391-3f42-e098-d48df54c3845","2020-10-20 12:14:18",662,11,12,0,27,"weiblich",3,3,3,3,3,3,12,11,0.185728125786378,0.0848700095612491,4.81109800910213,0.17774469741623927
686,"24f326b2-374d-5706-15a7-11d8d0273d60","2020-10-20 12:19:03",663,11,6,0,57,"weiblich",3,3,3,3,3,3,6,11,0.187860393401481,0.0852670518527814,4.54470106843065,0.17939826848301194
687,"b27d7dbb-78f6-a2d0-5baf-4a5625abb369","2020-10-20 12:21:38",664,9,9,0,68,"weiblich",3,4,4,5,3,0,9,9,0.18543998847543,0.0847335808423029,4.48192746840474,0.1775379335098909
688,"7f485963-f1b4-0d27-1c76-6e63b7f480b1","2020-10-20 12:26:02",665,10,NA,1,62,"männlich",3,2,4,4,0,3,10,10,0.185282731403936,0.0846592129810403,4.48142268447246,0.17742431124782304
689,"daa2086a-570a-4367-3d7f-3f8943cd54bb","2020-10-20 12:26:22",666,7,9,0,33,"weiblich",4,4,3,4,1,3,9,7,0.17868299581544,0.0832752591510877,4.419631832881,0.17231554604798405
690,"ccc5851e-4ed5-cdd9-5a0b-b2ee8f71e5e9","2020-10-20 12:36:52",667,12,NA,1,60,"weiblich",6,5,4,6,3,3,11,12,0.182919379938587,0.0841342799160251,4.47945446988049,0.17561126299562682
691,"3179b6cc-aad6-b3cf-86d8-81523eefb11e","2020-10-20 12:50:25",668,9,NA,1,58,"weiblich",5,3,5,6,3,1,10,9,0.18059394736519,0.0836120913084981,4.47894343631654,0.17381557337435158
692,"c68a1497-4762-5120-1582-23a13504646f","2020-10-20 12:53:54",669,8,8,0,35,"männlich",4,6,4,5,1,1,8,8,0.176249062701813,0.082667559638733,4.35592797726835,0.1704428937936609
693,"1d4f4586-db34-e9dc-fc92-7264b5f48754","2020-10-20 13:11:12",670,11,11,0,43,"weiblich",4,3,3,4,3,3,11,11,0.178216223772131,0.0830478181191698,4.41474653050459,0.17198258899706445
694,"002b955d-e6cf-92db-d449-a20088bbe58f","2020-10-20 13:30:02",671,8,NA,1,84,"männlich",5,3,4,4,5,6,9,8,0.173957205310917,0.0821134647682374,4.35394503869762,0.1686687571976821
695,"f16bfb1d-afd8-8d4f-8d08-cc400f32a5cf","2020-10-20 13:30:02",672,10,9,0,NA,"weiblich",6,6,6,6,6,6,19,20,0.173810092805978,0.0872882620854802,4.88464510963495,0.1685610722587862
696,"389c2e67-d114-779a-e373-19b7b5f652b5","2020-10-20 13:52:41",673,10,NA,1,77,"männlich",3,4,4,4,3,3,8,10,0.173663291350875,0.0872124655527737,4.74857215387593,0.16845359628920667
697,"b0677b00-8763-7e3f-9814-4c4cfb9a5efd","2020-10-20 13:54:15",674,9,NA,1,NA,"weiblich",6,6,6,6,6,3,9,9,0.171509256295992,0.086662031420122,4.68246596937536,0.16677497186688753
698,"3a6f2aa8-f829-8699-dcbc-1d444b45a77a","2020-10-20 13:57:29",675,8,9,0,53,"weiblich",5,4,5,1,3,3,9,8,0.16748795989762,0.085660646660282,4.61741396344934,0.16362474499166613
699,"4cf1d9c5-0214-9137-6ed0-eeda50a03917","2020-10-20 14:18:22",676,11,NA,1,71,"weiblich",3,4,1,5,2,3,11,10,0.169307706729612,0.0855866229434564,4.68046403510215,0.16506218859648086
700,"4011b07d-f9fd-1ceb-a269-873a5812f58b","2020-10-20 14:34:22",677,9,NA,1,21,"männlich",4,6,4,5,0,6,11,9,0.167233525567367,0.0850524714973946,4.7445687103737,0.1634383728701251
701,"c46eba20-f87b-15c2-dd34-8d45aa9aa0f2","2020-10-20 15:03:28",680,9,NA,1,79,"männlich",4,5,5,6,2,3,12,9,0.165196934898976,0.0845235787681703,4.87541910707112,0.1618404491364048
702,"901e3895-eed8-7251-8180-0f35d69fd647","2020-10-20 15:15:55",678,12,9,0,65,"männlich",6,6,6,6,6,6,9,12,0.168964410479561,0.0854031193462551,4.80715957319506,0.1648135628001212
703,"b088ae56-2c4b-7209-ce42-99a343934584","2020-10-20 15:16:28",679,12,7,0,77,"männlich",0,3,0,5,1,0,7,12,0.172864933273455,0.0863025448718584,4.60693236178802,0.16787978022086342
704,"c97fb489-eb22-1884-cc9d-8354b06fb75b","2020-10-20 15:59:36",681,8,12,0,46,"weiblich",4,6,4,5,3,4,12,8,0.168792188453152,0.0853064630259262,4.73331235148119,0.1646922135731504
705,"21cce63a-6e7f-4a5a-7f2e-d1e7932ffec1","2020-10-20 16:12:22",682,10,NA,1,44,"weiblich",4,2,4,5,4,2,12,10,0.168650946637074,0.0852333727013351,4.86386502339657,0.16458816943583454
706,"452e51e3-48ff-1ac3-20e8-6605ed08da1e","2020-10-21 09:11:34",797,11,10,0,26,"männlich",5,4,4,4,3,3,10,11,0.170494522002582,0.085638855177698,4.86338319525101,0.16604334818168617
707,"ae77cee5-1a44-62f0-c4f1-f95ccb29161e","2020-10-21 09:12:43",798,9,14,0,50,"weiblich",5,4,4,5,3,4,14,9,0.168396985952502,0.0851001348230004,5.13348901914101,0.16440241601601613
708,"a55ef920-b2ed-1403-0635-ce75cae4d6d8","2020-10-21 09:15:35",799,9,13,0,37,"weiblich",4,1,3,4,4,0,13,9,0.166337594557137,0.0845701100378073,5.34942200540507,0.16278774997585932
709,"4736f08d-5425-b83f-3886-c71d998efe5f","2020-10-21 09:18:56",800,7,12,0,33,"weiblich",4,5,5,4,3,3,12,7,0.160731444465671,0.083189067081086,5.50049461817197,0.15836182727248627
710,"9cb34fda-aa11-077e-bdd1-789878b8700b","2020-10-21 09:41:54",801,10,6,0,34,"weiblich",5,5,6,5,4,5,6,10,0.160597269222209,0.0831183254814907,5.18785080441384,0.1582619388951568
711,"4ea8f505-1388-a01c-fc10-c28327ee67d7","2020-10-21 09:48:17",802,10,11,0,51,"weiblich",3,3,2,2,2,0,11,10,0.160463375782659,0.0830477440086831,5.26046182412786,0.15816224173070284
712,"2cc4076d-0a6a-005d-3b79-30ef7e5a07ae","2020-10-21 09:49:12",803,4,NA,1,74,"männlich",4,3,3,4,3,3,4,4,0.150513376597773,0.0805803811656327,4.8168805022514,0.15022770101113017
713,"6c0e2035-11b1-6e3c-003e-17257910c3e7","2020-10-21 09:52:43",804,12,13,0,73,"weiblich",4,5,4,4,4,1,13,12,0.153761249435843,0.0813916956671881,5.0169912559247,0.15283620416440244
714,"9f542164-fe73-fcae-1270-167fc7ae9bb6","2020-10-21 09:54:23",806,8,11,0,50,"weiblich",6,5,6,6,5,3,11,8,0.150373120723346,0.0804917777146362,5.08670001389726,0.1501270228266228
715,"349a6322-f8af-2a5a-9429-54b1841a52f0","2020-10-21 09:54:50",805,9,11,0,39,"weiblich",5,2,4,2,1,3,11,9,0.148646959794072,0.0800083823848791,5.15758871431148,0.14874516167500426
716,"704d2553-9df7-2245-b247-1266c48c8581","2020-10-21 10:07:57",724,8,14,0,64,"männlich",5,3,4,5,0,1,14,8,0.145432132433078,0.0791336757704626,5.44709597871595,0.14615808342372943
717,"0950c904-d4d6-8704-5e0f-fe7b837c06fe","2020-10-21 10:08:05",725,6,NA,1,65,"weiblich",5,1,5,5,4,4,6,10,0.13954996226185,0.0790671216026771,5.13813673103092,0.1413908039862339
718,"c4dbe004-d13d-3eb3-9d10-d7f017e4b4f9","2020-10-21 10:11:34",706,14,9,0,32,"männlich",3,4,3,4,3,3,9,14,0.145630510642652,0.080769893613547,5.06551579660854,0.14632978632806531
719,"5f15d120-77ed-9f51-1b2b-e63ea607ddf2","2020-10-21 10:12:27",707,11,NA,1,64,"weiblich",5,0,4,6,3,2,7,11,0.147079237697126,0.0811360933442726,4.85244576683852,0.14750522170175126
720,"3a9272d3-a3f7-3cac-9cd8-45b9313da902","2020-10-21 10:17:35",708,9,NA,1,65,"weiblich",5,5,5,6,6,6,9,9,0.145416109309812,0.0806463257319296,4.78448206280066,0.14616785876724264
721,"e037ede1-7faf-8727-53f5-da1ca008ff33","2020-10-21 10:20:37",709,8,NA,1,61,"weiblich",5,5,4,5,3,3,8,8,0.142319436236879,0.0797591949758157,4.65134833905323,0.1436647386635418
722,"233c60a2-7729-6659-c3b6-571734537c6a","2020-10-21 10:22:05",710,12,9,0,26,"männlich",1,3,3,3,3,3,9,12,0.14528436463283,0.080558764344362,4.58662646608007,0.14607267732342719
723,"6cce5d09-ac0a-1303-c002-6ae568a706db","2020-10-21 10:23:14",711,10,14,0,69,"weiblich",3,0,0,3,0,0,14,10,0.145164275790609,0.080491536108952,4.83870305870602,0.14598121241281564
724,"a8aa6a39-4328-2396-a432-5d81536ad9c5","2020-10-21 10:28:25",712,10,NA,1,46,"weiblich",3,3,3,4,2,0,9,10,0.14504443879798,0.080424457659036,4.77092466128375,0.14588992101309756
725,"44544c9e-c285-e017-e78a-7b7fdd6a9a4c","2020-10-21 10:29:24",713,8,NA,1,76,"weiblich",4,3,3,4,3,1,12,8,0.14195785623223,0.0795403653528686,4.90280738947964,0.14339304701055003
726,"88430ab7-d786-a5ac-f0a3-3d682fed8b65","2020-10-21 10:37:57",714,7,7,0,55,"männlich",3,4,3,5,3,4,7,7,0.137616699533649,0.0782943664060721,4.69758955040572,0.13986088613545727
727,"64555779-42af-1f4f-5b72-607e1cda91ba","2020-10-21 10:39:11",715,6,NA,1,70,"männlich",4,6,5,6,5,4,12,6,0.132249142891175,0.0767290950472444,4.8270792409158,0.13546033933132476
728,"87fbb4e7-5194-6954-bdf3-83d058ca3335","2020-10-21 10:39:18",716,8,NA,1,58,"weiblich",5,5,5,6,3,3,13,8,0.129586766982633,0.0759133700610885,5.02797062666074,0.13326874947685977
