"subject_id","date.x","sumsexp","sumscon","conrw","exprw","expbf","conbf","respid","status","interview_start","interview_end","q5a","q5b","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4","q6","gender_image","s2","agegroups","totaltime","exp.BF","con.BF"
"ZW49VZeS7LGJGwG_HDiIwCyYO9deQ2uXFIvuXalM19LNDsN16CXMzb5CBYC8ffV8ZF5hRMPrDCMe_g2d10ym8khEIDCn3DrYYcX6b5-amPw1","2018-10-08T18:29:22Z",10,10,0,-91,0.0897311475866272,0.193191922242148,14268,"complete","8-Oct-2018 17:27","8-Oct-2018 17:37",1,3,5,6,2,5,1,1,6,4,1,4,1,3,4,5,"Die unterschiedliche Wirkung von aggressiven und friedlichen Bildern, was bleibt besser in Erinnerung, sind es die Bilder, die mehrmals weiderholt werden?",1,66,6,"597.0",0.08973114758662719,0.1931919222421476
"aCfxksw2k9O7nPK9X-EvSancFEV_N4gzshfJHfrNK3BlUAv3Ay0YkDa2ZjKUPXOLxnP7Xuv1E6K_uOs_w7K68Pq6PrwLXZIQ5n6W8uRuNqg1","2018-10-08T18:30:59Z",10,8,-2,-91,0.0896964672281379,0.189153777397617,14223,"complete","8-Oct-2018 17:29","8-Oct-2018 17:38",2,3,3,2,1,2,1,1,4,4,1,4,2,3,4,5,NA,1,68,6,"500.0",0.08969646722813793,0.18915377739761693
"TerjXi2Jv6x-nhVMdH2AXCbH3SZTGSZ5vKgmPwpnHvnT9GT5srUCWF6575za9Zh_wzBEfCUGrERaNKB_UfrhsLgqHF6tzSQZ6bKVVsz9zwo1","2018-10-08T18:33:31Z",8,7,-5,-93,0.0884668069928436,0.18336307607126,14162,"complete","8-Oct-2018 17:32","8-Oct-2018 17:40",1,5,7,6,5,7,4,5,6,3,2,4,2,3,4,5,NA,1,37,3,"475.0",0.08846680699284358,0.18336307607125996
"O8C4_SJOH-3vUGT60D0TIYMk02MiOOCQWObkkpNwQyBkMrayL8VtjmpWxaAssNhn1p7HDOttLns7S2dny5iYhMHBvmVftwtVpHwEJs4Ojlc1","2018-10-08T18:34:15Z",11,11,-4,-92,0.0890370849338917,0.185169410529555,13954,"complete","8-Oct-2018 17:32","8-Oct-2018 17:41",3,3,5,2,4,2,3,1,6,3,2,5,2,2,4,5,"Es waren teilweise sehr harmonische Bilder dabei aber auch Bilder mit Bezug zu Tod und Gewalt. Meine Reaktion darauf möchtet ihr erfahren.",1,48,4,"534.0",0.08903708493389174,0.18516941052955468
"_RNTtjzwAekNFE6mlBD9y40bYShdZ_6e0PfhOtizzWiGAIs77qRmDRe_kwTZ1M8uOpbIc2jSaYM4udnjYxCHhqAMBJABXR1KQ1HqJshYFqI1","2018-10-08T18:36:48Z",12,11,-3,-90,0.0902387999865314,0.187002507927741,14187,"complete","8-Oct-2018 17:35","8-Oct-2018 17:43",4,5,7,7,5,4,7,6,5,4,3,4,4,4,4,5,"keine Ahnung",2,62,5,"487.0",0.09023879998653139,0.18700250792774142
"GSB8oiKRuVYA25R_J47VRHhC8es_nqH17m121erN0OALGCnUzixI96URZ1zDiMKEbrxG8RXfJLUgCx2E0GtKz47OUsFrJ2TiNS-jWmARQd01","2018-10-08T18:37:23Z",6,7,-6,-94,0.0878444944393071,0.18130907306565,14114,"complete","8-Oct-2018 17:35","8-Oct-2018 17:44",1,2,6,5,6,4,3,4,5,4,3,5,2,3,4,5,NA,2,70,6,"522.0",0.0878444944393071,0.18130907306564947
"AeVTbtwB06eLXkF2ZVD_goJhjy5k2spOtmC2bjI3WYNKZ846TCQELGTER-lOsWiIkdU-IIWAQfXLFSt5tOYE82vCIejlYFRp7Lvh0lf7yYQ1","2018-10-08T18:41:30Z",9,6,-10,-95,0.0872268624567132,0.174140049416683,14505,"complete","8-Oct-2018 17:40","8-Oct-2018 17:48",2,4,3,3,2,3,2,2,7,3,1,4,2,3,5,4,"Gewichtung von positivem und negativem Denken",2,39,3,"481.0",0.08722686245671323,0.17414004941668296
"ZqT0c0xNkB0Jb3prhbkgssPFy0X6mI6MvQnlMiPbzvYLHjkianvC1hfxuFK-Z9pE7jTcJuwo1JwJhdBMd8-YCMJaZZqZLfGdfXu_yOaFQUQ1","2018-10-08T18:47:37Z",7,10,-10,-98,0.0855016745968884,0.174072371964763,14184,"complete","8-Oct-2018 17:46","8-Oct-2018 17:54",1,4,4,4,5,4,4,4,5,3,2,3,3,4,4,5,"die Umwelt",2,64,5,"421.0",0.0855016745968886,0.17407237196476308
"m01t-DNb5opyaNZrzHretNwL2j6AxZynPHpv6DeP67Jx2Duu-ZrHwv4AUV0H99xeeL696lQE_5GE09AVm2KvcSphgc1nDxy9CWFxPhE2IiI1","2018-10-08T18:51:07Z",10,13,-7,-98,0.08546884622782,0.179300840825759,14116,"complete","8-Oct-2018 17:45","8-Oct-2018 17:59",1,4,7,7,6,4,5,7,6,5,4,5,2,4,4,4,"Konzentration des Einzelnen.",1,69,6,"762.0",0.08546884622782003,0.17930084082575884
"o6v2nAB3aoWaUw9HgiXJSoSCthMgcsIQy3GIL_--qi1ot1oXsW_qG-y2-LPjQzOEHx2FeJa8RMfx4wDDtF4txbPXyeLYW8oJuoND37EGc-o1","2018-10-08T19:10:17Z",13,9,-8,-95,0.0871894920219916,0.17744479187424,13971,"complete","8-Oct-2018 18:09","8-Oct-2018 18:17",2,3,6,5,2,5,1,4,6,4,2,4,3,2,5,5,"ich weiss es nicht",1,68,6,"460.0",0.0871894920219916,0.1774447918742396
"j62FhimL71Iw8MkyFm8eEHPLcPya3rO9ZDTs8allOxyx2ULV1jPt2os2p2e5KFG0uV0u6r6iOJFwHOVNVwk-GMzmNQ7lx15HsH1hwVAP5IQ1","2018-10-08T19:20:08Z",13,12,-6,-92,0.0889661194156903,0.18097868899672,14125,"complete","8-Oct-2018 18:18","8-Oct-2018 18:29",2,3,4,4,3,4,2,3,4,3,2,4,2,3,4,5,"schnelle Aufffassungsgabe?",1,63,5,"651.0",0.08896611941569034,0.18097868899672034
"CVeXxpUxJJNoqaVRGCGbFKE2GEhDrj_E40bkTxYQ4wtp1n1ioOH33q9Iv0WF_ePXCgbz1C7cyJ27IWEa6YoRqnUKqfLRvlrSsZZsQecOzR81","2018-10-08T19:27:27Z",12,11,-5,-90,0.0901644959132223,0.182748468697317,11210,"complete","8-Oct-2018 18:23","8-Oct-2018 18:37",2,5,4,6,6,7,1,2,7,3,2,3,2,4,4,5,"die fähigkeit, bilder zu behalten",1,80,6,"758.0",0.09016449591322231,0.18274846869731703
"SIPCWVCq4hjKB9f7p_BwYoBcvXgVFa_EpKGutssbq2jV7mmZ-WkWIexNFOTfSLE8MoYXsaNwVZox4FR-qV905-pzHanIbcGG0b8PVhfMgHQ1","2018-10-08T19:28:03Z",9,6,-9,-91,0.0895209785597054,0.175500607843067,14089,"complete","8-Oct-2018 18:25","8-Oct-2018 18:34",3,5,7,5,7,3,3,3,5,4,2,4,2,2,2,3,"reaktionen",2,39,3,"536.0",0.08952097855970542,0.17550060784306723
"PCILUgnAPvZk8P_MyTHUQFB5NTmp2rOnDp9QBHoO0Wgtr4AbuOauToC6TB2IoZpOLlWRg1VLAziIf99A96jF3rAWE2ZFtWBfOJb_buhUGBs1","2018-10-08T19:30:40Z",10,8,-11,-91,0.089486643002435,0.172001089872337,14327,"complete","8-Oct-2018 18:28","8-Oct-2018 18:38",1,1,7,7,7,7,1,7,6,3,3,5,3,3,3,5,"welche waren gut und welche hart und gesundheit",2,57,5,"513.0",0.08948664300243502,0.17200108987233684
"GLqo0tMfLWxt-sU1WZIZ6LCF1JDBtkHkn2Tnpw5q6nBA4LHRZfOL5R1CXDbrIkJgWyHAR5AZANCMGWAtIIEWfC-9MT55VGkPG2SOGvTNItI1","2018-10-08T19:40:01Z",8,10,-11,-93,0.0882628698983851,0.171934509981371,14010,"complete","8-Oct-2018 18:38","8-Oct-2018 18:46",1,3,3,3,3,3,2,3,6,5,3,4,5,2,4,5,"wie viele waren doppelt",1,62,5,"476.0",0.08826286989838507,0.1719345099813713
"GIPcrfNsI0_VZLM1UvHt-oe4OUT0pRaVwvK4ZYREXWhirfPWL2AJJYqE1LGMIOMi-nam-JFjl8NrWoQCdZ-2KdRXYl8GMTPBXTnlXbYT1341","2018-10-08T19:45:21Z",12,9,-12,-91,0.0894460159987614,0.17019003321158,13988,"complete","8-Oct-2018 18:41","8-Oct-2018 18:53",1,4,7,3,1,4,1,1,6,5,1,5,2,1,5,5,"Mein Gefühlsleben",1,68,6,"710.0",0.08944601599876136,0.17019003321158024
"zSAkc6Oo8DQxRevkcXPFA-1pETBXxs8JSvE0Wttg0zSyZLYLkBSujM4jh4a__jLCb09teHAI3qa3Tshx1Zb9n_eTkg8BM6orcsAOBVZLg0Y1","2018-10-08T19:59:38Z",10,12,-10,-91,0.0894117748140025,0.173510311105218,14154,"complete","8-Oct-2018 18:57","8-Oct-2018 19:06",2,1,6,4,1,3,4,1,7,4,2,5,3,1,5,5,"?",1,70,6,"533.0",0.0894117748140025,0.1735103111052179
"k6-BMh8UhQZ6HYk3cs5qGU2mzvvLr270BNwtvBV4U2WPawYDPSADeGW473qRbbF66I_6ZyKsY3eAKgUSuZqFYoex98Rp5QRhEKYPDLhMDAI1","2018-10-08T20:20:00Z",14,11,-9,-87,0.091919459463601,0.175171545300065,13002,"complete","8-Oct-2018 19:17","8-Oct-2018 19:26",1,3,7,4,2,3,1,2,4,3,2,5,2,2,4,5,"umwelt",1,68,6,"539.0",0.09191945946360094,0.17517154530006518
"2YyuXAEQIXrAgg48vJ1tcBYH98KFLjjypRX8rtbl-uWsTh51iGm82QTlD9CW5LqkK8YtA3nPuraZMDgJGZxXc4QIma0ic2opj2qwyFoxyQQ1","2018-10-08T20:24:10Z",8,10,-9,-89,0.0906417461191182,0.175103922823404,14041,"complete","8-Oct-2018 19:22","8-Oct-2018 19:31",2,4,6,5,3,3,1,4,6,4,1,4,2,1,5,5,"an welche Bilder man sich erinnert",2,42,3,"555.0",0.0906417461191182,0.17510392282340434
"SkJBxSjblo0OM8wmXfQqmu49OW7TBNq-sYOCx_Hxq6mMV-V4zc0cwdMcBAWKaaRY-dInL0RXQNFMkrMZ5_oeCTJAB5qD2Lm5CeFp0C70ksQ1","2018-10-08T20:25:01Z",12,10,-9,-87,0.091876923877131,0.175036366396808,12170,"complete","8-Oct-2018 19:23","8-Oct-2018 19:31",3,2,6,4,5,6,4,4,5,3,3,5,4,4,4,4,NA,1,69,6,"425.0",0.09187692387713099,0.17503636639680828
"ygMbIvc2f8oR2_n3uBeZ29wKtIHQkV0RPTGOUmLLlg4t5BcImnXcfCwCq358-Xl8gORlcxJtfSQRO9ZTIWqENY4CD5eXtfrmwFQ7XwUUE3Q1","2018-10-08T21:04:11Z",11,13,-6,-86,0.0924836247667342,0.180305795687085,14017,"complete","8-Oct-2018 20:00","8-Oct-2018 20:10",2,4,5,5,2,5,2,4,5,4,2,3,2,2,4,5,"Beeinflussung durch/Reaktion auf bedrohliche und angenehme Eindrücke",1,48,4,"596.0",0.09248362476673416,0.18030579568708482
"F4faoYOnyi9UAndrximMKJquq-satR6GquZBamA65F0mIRh8vWCuij0uPrnaRK9uTUhuYybE_pMzORNaFublkZ8PEbxMMFke_KvIS9tEHmc1","2018-10-08T21:17:21Z",12,9,-7,-84,0.0937601334642707,0.178435580406085,14263,"complete","8-Oct-2018 20:15","8-Oct-2018 20:24",4,3,7,5,7,5,3,6,2,3,4,3,2,4,4,5,"Ich weiss es nicht, es waren viele doppelte Bilder dabei, viele schöne aber auch schreckliche Bilder",2,49,4,"493.0",0.09376013346427067,0.17843558040608523
"iyAye3M-nF9K7iW9MMxM7PiFfpxVBdLcOdQMgPxjnCATihOFnggclmV-UKGybrWTRfREZuOZhvpblKecRAGtGLR4jskLE5XgB8Epn2B-o9c1","2018-10-08T21:17:29Z",14,10,-7,-80,0.0964645582581961,0.178366887172861,14087,"complete","8-Oct-2018 20:14","8-Oct-2018 20:26",1,2,6,6,3,4,3,5,7,4,3,4,2,1,5,5,"Positiv-negativ-Effekt",2,58,5,"610.0",0.09646455825819605,0.17836688717286084
"KfyTOo9p2lL6didNk4Hg2NJCWpLEUZc_QvNUpX_cs1siDnQJ4UongoZkzONX8rrYCSAaIBtVqcgwvISA_PJ11A7dkXrrFxOytMWKOjxoq8s1","2018-10-08T21:48:36Z",11,9,-8,-79,0.0971214869525453,0.176525458946809,14204,"complete","8-Oct-2018 20:46","8-Oct-2018 20:55",2,3,6,6,6,6,3,4,6,2,3,3,5,3,3,5,NA,2,68,6,"476.0",0.09712148695254526,0.17652545894680885
"vfa0ZtOeaRkSUQ7zJKQxqPkDuX7K4rAm4aQoL5BytKlQ6bU4mCsW9d0Hs0060X9AukA48eZf6FjtBXBNZLmj5ZHZJDrLYnCNE_C0q9YJvUY1","2018-10-08T21:51:27Z",11,9,-9,-78,0.0977858873260751,0.174711545608051,14069,"complete","8-Oct-2018 20:49","8-Oct-2018 20:57",1,5,4,4,2,3,2,4,6,4,3,5,2,2,5,5,NA,2,64,5,"471.0",0.09778588732607511,0.174711545608051
"Al7Q41qspPkIucFxevhvsT0yHow1q98OIsIYtPBf5m-idsAMVExevdEaHkuHB_EvQhbOAAeraZHCzOGbCOQ-Rats24B99BLVTTYSMll09ms1","2018-10-08T22:21:47Z",9,13,-6,-79,0.0970541522551021,0.179967599863385,14097,"complete","8-Oct-2018 21:11","8-Oct-2018 21:29",2,3,5,5,5,4,2,5,3,4,3,4,4,3,3,5,NA,1,84,6,"1056.0",0.09705415225510214,0.17996759986338498
"XKfBDt-kR8CULsSZ_MGEORLrBN_q8zvkijwtBi4oWT0pVLSZ6_CN8e4cbrrCYgLRU5lESvEX_LTPWJy9K5fz17Awg4ontMSy4CYzT6MVy8o1","2018-10-08T22:54:07Z",9,9,-7,-80,0.0963309992616648,0.178102348098717,13425,"complete","6-Oct-2018 18:46","8-Oct-2018 22:03",3,4,6,6,5,6,3,4,5,4,2,3,3,3,3,3,"diwarnehmung von bild",2,54,4,"184568.0",0.09633099926166483,0.17810234809871672
"ygfTbMn6wVkfRgh8atSvgUk1RBmraVkcn6QoCJ0skzvT-_I7hT8OQvooCOJS0xTrFcsNjYhUx9vxXcp460mH0nBbETKD4usjBMoOhpEWIgM1","2018-10-09T00:47:26Z",10,9,-8,-80,0.0962942592854146,0.176265052160405,11194,"complete","8-Oct-2018 23:44","8-Oct-2018 23:53",1,4,4,4,4,1,1,4,7,5,2,5,2,1,5,5,NA,2,68,6,"535.0",0.09629425928541467,0.17626505216040492
"h0z24lFBZe1hxQ2fao3Yl5NllX-JVsGBOC6Fxr4zTTmqY1f5mf8thuCDdf_zV9gy8mKQbP5t3bUE7Pui9lnKeVGQd4N2A-bRHk2vwxX1lfU1","2018-10-09T07:05:13Z",10,11,-7,-80,0.0962575565917324,0.177967278044838,14067,"complete","9-Oct-2018 06:04","9-Oct-2018 06:15",3,5,7,7,4,7,7,7,7,3,3,3,3,3,2,3,"Gesundheit",2,56,5,"627.0",0.09625755659173245,0.1779672780448384
"DZlD_edmVPvzhSOT4AXRP624eze0YIqzapHbD1clqqWNOWylCXtSnOTGYBHhbaJcoqI2lw7dVPxBLi_z3r91RzzqGafA9MHz0uBWx7tmZDE1","2018-10-09T07:31:30Z",10,13,-4,-80,0.0962208911204254,0.183368011585713,14221,"complete","9-Oct-2018 06:25","9-Oct-2018 06:37",2,5,6,6,2,6,3,3,6,4,2,5,2,2,5,5,"wie das Gehirn auf unterschiedliche Eindrücke (positiv/negativ) reagiert und welche Bilder es durch das vorherige Flimmern antizipiert.",2,28,2,"749.0",0.0962208911204254,0.18336801158571323
"NvCGotvXaUsPYOTueLluZiqjc4JGu4e0zkE4QjljJ5NCTCXVKqJWO5fEhzv-vcYJfQD4MG9NixIGxGtWcvJqGwGVKyu3ScjxY383R86eaIQ1","2018-10-09T08:00:22Z",7,11,-3,-83,0.0941965546112708,0.185172911715048,13984,"complete","9-Oct-2018 06:58","9-Oct-2018 07:06",3,3,3,3,3,3,2,2,5,4,2,5,2,3,4,5,NA,1,63,5,"486.0",0.09419655461127081,0.18517291171504763
"UofbC7fK4BW38JBuH8vr1CtE3iSm9qmddkyzFR3hPI2Q2cff8aia-4V808vBgbikWE7rKcjoPMjlSDjAWnsQx0FGSuw8i--r019ivI0FCnM1","2018-10-09T08:37:58Z",8,6,-7,-85,0.0928670626196588,0.177783389724317,14287,"complete","9-Oct-2018 07:36","9-Oct-2018 07:44",1,4,7,7,6,6,6,7,1,1,4,1,4,1,1,5,"Keine Ahnng",1,50,4,"491.0",0.09286706261965877,0.17778338972431673
"rkY-c-qMIcbGGl35IbRb54RL_PzuU3DxPv8Rfn-6xjRRuOQZF0Ue0N0zVpmEYUXw1Bva6Iw5oXAtLbh4Yp-PSPbXLnhAtKfpGgzGUcWMmwc1","2018-10-09T08:52:26Z",12,8,-9,-83,0.094152438813244907,0.174217613543706,13990,"complete","9-Oct-2018 07:50","9-Oct-2018 07:58",3,1,7,6,4,5,5,5,3,2,4,2,3,4,3,5,"keine ahnung",2,52,4,"452.0",0.09415243881324495,0.174217613543706
"sGeRxifeDEHMK5Po0CmDlRWtUMjJhLcp824ginRlFDWSUQqjlFH9wBGdje_j95lC3ySQJ7mW-AR0nP_jB7qajwU3YWyxU3L08fY6wlotn3A1","2018-10-09T09:16:20Z",10,7,-12,-83,0.0941166955460559,0.169101167928821,14230,"complete","9-Oct-2018 08:12","9-Oct-2018 08:22",1,3,7,3,3,3,3,3,6,4,2,3,3,4,4,5,NA,1,62,5,"574.0",0.09411669554605585,0.16910116792882104
"VAlFz47pE8vXAyE4zvxLS8DfLHb9448xKU-nP7Ku3NkWopbFcfNHgLT9ycisXAt7HSz-9JjEMbSXsqe5TdkCBk-oseOTrzP_Aj60AZsJ-ag1","2018-10-09T09:29:53Z",13,6,-16,-80,0.0961270584753223,0.162652031033709,15582,"complete","9-Oct-2018 08:26","9-Oct-2018 08:39",4,1,6,7,5,5,5,3,3,3,4,3,2,2,4,3,"wie hoch ist die Aufmerksamkeit auch nach etwas ""härteren"" Bildern.",1,63,5,"659.0",0.09612705847532226,0.16265203103370904
"-AqS3K1tcCzp8q9-Z4tVb-cBwgBlfcDKXEddkkM1ej-VkK_HDYyd7EmdRNE_fmmlhju4-VvfYboPr8H1sN4i3xNpt1J9KFUnoRLr6KJAHvk1","2018-10-09T09:33:34Z",7,11,-15,-83,0.0941069211344484,0.16415751716406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0941069211344484,0.16415751716405969
"3xdFBb56Qj0OImu012nl9a_2R-X65XWdlAkw22yqjNRhkTei8KQJZS-vf8qdbF6ARjIWDjNo7SjD8gUjsFE_iADEK_pkTlqhgTDXVerZ-eA1","2018-10-09T09:34:37Z",8,13,-12,-85,0.0927801881461101,0.168939812807193,14741,"complete","9-Oct-2018 08:32","9-Oct-2018 08:41",2,2,6,6,5,6,2,2,5,4,3,5,3,3,5,5,NA,1,65,6,"533.0",0.09278018814611014,0.1689398128071929
"xcOBr0w0qpD7tQ6mB1kZfOdKb5uaq7i2joR7hLeNrKf10dpqlaTTap35_ZJDdQH1yYjA50kP0hY15pKWKm5Ai5sRfdQLfZfqfm2_XoYjMQo1","2018-10-09T09:54:05Z",10,8,-14,-85,0.0927450742203908,0.165638006848593,15134,"complete","9-Oct-2018 08:52","9-Oct-2018 09:00",3,2,6,4,7,5,1,7,3,3,3,3,2,3,3,5,"keine ahnung",2,48,4,"459.0",0.09274507422039081,0.16563800684859306
"TF0wu1gZFhRQt0s9PWNH4J6wWnkeEPwQSdF5-n-QJK0zqXQvjIBBjlYDwO_L8pJKEUCak5yeEna7bFyR6StO8E4_WBSZQscnqRAgcdhKOi81","2018-10-09T10:00:08Z",8,11,-13,-87,0.0914490228026868,0.167185067266097,15012,"complete","9-Oct-2018 08:58","9-Oct-2018 09:06",1,4,4,6,4,4,2,5,5,4,2,4,3,4,4,5,NA,2,69,6,"469.0",0.09144902280268676,0.16718506726609708
"Vb4l4m5ifY8LUu5N2OMUiiqrRUSjc2tqCQyWVDp_F1w4SwpwD3fLqlg0HbNAoZgxjmVH2I-tUxP87-STDfXSyN6MIJ4pDlrYeYeunmDxFK41","2018-10-09T10:02:06Z",8,13,-10,-89,0.0901822262911636,0.172097037798653,14753,"complete","9-Oct-2018 08:58","9-Oct-2018 09:08",1,4,2,5,4,4,2,2,4,3,3,3,2,2,3,5,"die Aufmerksamkeit",1,71,6,"595.0",0.09018222629116357,0.17209703779865268
"XZgJhpU52_GNaLw72paKXJgbpLeid63FM61whRfshLZyLdbLkoAwU-xf6Kjl3sp9aAFHFlURognJjUkPgfthdQEsX6ZTlkqBqK_8bQ7PlZ01","2018-10-09T10:07:35Z",7,13,-7,-92,0.0883619109864109,0.177221961924989,15046,"complete","9-Oct-2018 09:04","9-Oct-2018 09:15",2,4,7,5,7,5,2,5,5,3,3,2,3,3,3,5,"Aufmerksamkeit,fokusieren",2,70,6,"641.0",0.08836191098641087,0.17722196192498943
"8iVtT3g5PluFK3jzchtEmMXDd-zHMZKzWseiehyLY715_wUICd7QWpgC6U1z-vpmi1gsxRGzEczCLd_xlTncs88uk5uTlorhKSsAKqTGPQk1","2018-10-09T10:19:19Z",10,12,-5,-92,0.0883286240239593,0.180738326723359,14872,"complete","9-Oct-2018 09:10","9-Oct-2018 09:25",2,3,5,6,5,3,2,4,4,3,4,3,4,4,3,5,NA,1,62,5,"882.0",0.08832862402395927,0.18073832672335902
"76jkPls24BLia2vYKItMgYry1_PWQrJ2caTqt0tngzVchekZ8PexbHUvqTG28nKKusLaoEla23byqdgBU8rjtoU2ik-Et1tmrR0zgznZ1yU1","2018-10-09T10:26:45Z",11,12,-3,-91,0.0888972901615643,0.184357853186637,14881,"complete","9-Oct-2018 09:24","9-Oct-2018 09:34",2,3,7,3,4,4,3,4,5,4,3,4,3,2,4,5,"keine Ahnung - doppelte oder dreifache gleichen Bilder",1,69,6,"596.0",0.08889729016156425,0.18435785318663736
"zPRGgvr_JS5nYRIP2sdIhvAE5afoXCoVj45r0vpX1feA2xvZwH_cXDS--MTDtT67d_slaP9Oeal-rBuI9Ew_7biHXZeNn5dBgm7Phe0_iRU1","2018-10-09T10:56:16Z",12,7,-6,-89,0.090094038052495,0.178807480121387,13947,"complete","9-Oct-2018 09:49","9-Oct-2018 10:04",1,3,7,7,2,6,1,2,1,4,2,5,1,3,5,5,"Welche Situationen mir besonders im Gedächtnis bleiben?",1,76,6,"875.0",0.09009403805249501,0.17880748012138722
"kkXrZPU2633bXk0E3FRHcAkXecDOL4IwfFR1H0i6lEU-BhEF5wx_u7gYiQmJFKR0WVsMZFtcaxoSlebIfcbglN4CcH8GnvkxoObb09g6GuI1","2018-10-09T10:58:36Z",9,7,-9,-90,0.0894521143489255,0.173503746584683,14977,"complete","9-Oct-2018 09:57","9-Oct-2018 10:05",2,4,5,4,4,4,3,4,4,4,3,4,3,3,4,5,"Verschiedene wiederholende Bilder",1,26,2,"466.0",0.08945211434892546,0.17350374658468323
"HBplI-KL-6NOb-L9pEJ9EwXgW48zqkM_vs8LSbu8LJmzhM5-NqCRtrqr44f7BMH-7AYsPdeuqMAUKvDiW01ebU_O_d2k4ZE7n_PhRQAwd881","2018-10-09T11:02:55Z",10,10,-9,-90,0.0894184804402304,0.173437822401765,14996,"complete","9-Oct-2018 08:56","9-Oct-2018 09:09",4,4,5,5,6,6,6,5,7,3,4,4,5,4,4,4,"weiss nicht",2,31,2,"791.0",0.0894184804402304,0.17343782240176508
"oMzQlaJx4s_gFToHJAwqLS_5265rbiJkPhz2GeAjzzPwtFxHa7HCDSXSrqTxs7XldYuzsiqRWdbyrUSClBBIe1ScIRV6mWdNQf98gDh_QZQ1","2018-10-09T11:04:35Z",10,8,-11,-90,0.0893848803876849,0.170009817853858,13996,"complete","9-Oct-2018 10:02","9-Oct-2018 10:12",3,3,5,7,3,4,2,2,6,4,3,3,3,3,4,5,NA,1,70,6,"495.0",0.08938488038768493,0.17000981785385758
"BzTgsu67FhCq47_kj6pRSVdFNjKGNlJ3GTojmxvB0fh8Q_vVY2clMzoN7FTJ4XGwEQyaLeSsOqViwd3VYxV8ax_35Rtus760RVvaR2dMANg1","2018-10-09T11:15:00Z",11,9,-12,-89,0.0899654121577621,0.168300349286898,14760,"complete","9-Oct-2018 10:13","9-Oct-2018 10:22",2,3,4,3,4,3,1,4,4,3,3,4,2,2,4,5,"Welche Bilder in Erinnerung bleiben",2,65,6,"522.0",0.08996541215776213,0.16830034928689777
"GFJHAZAmZb6zw-0jii1EaJDrhmYjhqaMvW_x6MOsyOsYvbIIblg32zRz0MbagZrgQSuHd1TmJ8tPIqoveIEsC_jlfohYeIU50Sowf1wE-cI1","2018-10-09T11:36:47Z",11,9,-13,-88,0.0905523175687676,0.166615907650556,14192,"complete","9-Oct-2018 10:35","9-Oct-2018 10:43",1,3,6,5,5,4,3,5,3,2,3,3,2,3,3,5,NA,2,66,6,"426.0",0.09055231756876762,0.16661590765055634
"uuoxmZqtdVTsbhnoxBtEYrK0NBL6OC2QK9pVU9qXmgDqppsUHCXG0u9suyjz1qVcMh-HB6MvGeWw4CR_ongUqGExgPOlyl5eJUVjE7tnew41","2018-10-09T11:41:01Z",10,11,-12,-88,0.0905183345868641,0.168175267348889,15144,"complete","9-Oct-2018 10:37","9-Oct-2018 10:48",3,1,6,5,6,3,6,6,3,4,4,2,4,4,2,5,"die geduld",1,67,6,"636.0",0.09051833458686412,0.16817526734888907
"Kn22IKutn1SKakI6YrCfwmtlLb6AvnafxtM6qcrUUgjZsF_JBHc_L0apu-mrS3kPMT5rX9cmnQS2QTiOsLc1JfwRW2zAbRdjv1u6rXeAsvM1","2018-10-09T11:41:19Z",11,13,-9,-87,0.0911114926215621,0.173124564832825,14755,"complete","9-Oct-2018 10:39","9-Oct-2018 10:48",2,1,7,4,4,3,5,3,5,4,3,4,3,3,4,5,"Gedächnis",1,75,6,"540.0",0.09111149262156207,0.17312456483282537
"9ffCIHMopx_QfkMlhGvTbMChClniA5G8U6vj2Y812H_jBFb_GyY_h6HyB3-lS4QS99VNq5WByhxNh78E_aC0VWZ9aGiv-0m7yu_71WRNqE81","2018-10-09T11:41:38Z",10,13,-6,-87,0.091077332227043,0.17828856714169,14028,"complete","9-Oct-2018 10:38","9-Oct-2018 10:48",1,2,7,5,6,4,3,5,4,5,3,3,3,3,5,5,NA,2,71,6,"583.0",0.09107733222704295,0.17828856714168953
"R_SBMOWXVrEr6BjcpN7r8Ezxk0IEPf7-eYn404tDx6zIwBol5VJ28DhU3k8ph48AULE2WhBX4tcpxMXSvVvQbPbqjhcIhrPuNPfey5ryu8w1","2018-10-09T11:47:00Z",12,12,-4,-85,0.0923243363425404,0.181832242877103,14201,"complete","9-Oct-2018 10:44","9-Oct-2018 10:55",3,5,4,5,6,5,2,4,4,3,3,3,3,2,4,5,"Wie man auf bestimmte Bilder regiert, Aufmerksamkeit der Menschen, wie viel man sich merkt",2,21,1,"615.0",0.09232433634254036,0.18183224287710265
"r0gKiGiwYhW9M_D5Pj9zkhTO8WSgavs6e9kCpBB_f8CxNPmR7RO2NYzXkL741tVhOY0enq4YplskxFwBrRWshBzOdPxS2uUNf2LpVKPI4G81","2018-10-09T11:49:43Z",10,11,-3,-85,0.0922897434293158,0.183607823987039,4275,"complete","9-Oct-2018 10:47","9-Oct-2018 10:56",1,5,4,4,2,5,3,1,7,4,3,5,2,1,4,5,"konzentration und visuelle aufnahmebereitschaft",2,68,6,"484.0",0.09228974342931576,0.18360782398703926
